World Rank,Institution,Location,Year,National Rank,Education Rank,Employability Rank,Faculty Rank,Research Rank,Score
329,London School of Economics and Political Science,United Kingdom,2024,27.0,257.0,91.0,261.0,433.0,76.5
330,East China Normal University,China,2024,45.0,551.0,338.0,284.0,301.0,76.5
331,University of Science and Technology Beijing,China,2024,46.0,551.0,184.0,284.0,335.0,76.4
332,University of Technology Sydney,Australia,2024,9.0,551.0,913.0,284.0,288.0,76.4
333,University of York,United Kingdom,2024,28.0,221.0,1001.0,284.0,297.0,76.4
334,Curtin University,Australia,2024,10.0,551.0,1001.0,284.0,289.0,76.4
335,Polytechnic University of Milan,Italy,2024,11.0,405.0,403.0,203.0,379.0,76.4
336,Aalborg University,Denmark,2024,5.0,551.0,919.0,284.0,293.0,76.4
337,University of New Mexico,USA,2024,103.0,468.0,1001.0,284.0,292.0,76.4
338,Friedrich Schiller University Jena,Germany,2024,24.0,537.0,1001.0,264.0,317.0,76.3
339,Ulm University,Germany,2024,25.0,551.0,1001.0,284.0,294.0,76.3
340,Northeastern University,USA,2024,104.0,327.0,230.0,284.0,341.0,76.3
341,Dalhousie University,Canada,2024,14.0,314.0,374.0,284.0,316.0,76.3
342,Macquarie University,Australia,2024,11.0,551.0,505.0,284.0,309.0,76.3
343,King Saud University,Saudi Arabia,2024,3.0,551.0,357.0,284.0,320.0,76.3
344,Durham University,United Kingdom,2024,29.0,340.0,370.0,284.0,326.0,76.2
345,Umeå University,Sweden,2024,7.0,551.0,1001.0,273.0,322.0,76.2
346,University of Milano-Bicocca,Italy,2024,12.0,551.0,1001.0,284.0,306.0,76.2
347,Temple University,USA,2024,105.0,551.0,585.0,284.0,311.0,76.2
348,University of Granada,Spain,2024,6.0,551.0,1001.0,284.0,307.0,76.2
349,Versailles Saint-Quentin-en-Yvelines University,France,2024,19.0,551.0,1001.0,284.0,308.0,76.2
350,Aalto University,Finland,2024,2.0,551.0,208.0,284.0,350.0,76.2
351,École des ponts ParisTech,France,2024,20.0,228.0,24.0,284.0,966.0,76.1
352,Ben-Gurion University of the Negev,Israel,2024,5.0,551.0,1001.0,205.0,391.0,76.1
353,University of South Carolina - Columbia,USA,2024,106.0,551.0,626.0,284.0,323.0,76.1
354,Islamic Azad University,Iran,2024,1.0,551.0,1001.0,284.0,313.0,76.1
355,Eindhoven University of Technology,Netherlands,2024,11.0,551.0,967.0,228.0,377.0,76.1
356,Queen's University Belfast,United Kingdom,2024,30.0,400.0,1001.0,284.0,319.0,76.1
357,Southern Methodist University,USA,2024,107.0,191.0,34.0,284.0,728.0,76.1
358,Nantes University,France,2024,21.0,551.0,1001.0,284.0,318.0,76.1
359,Queensland University of Technology,Australia,2024,12.0,551.0,1001.0,284.0,321.0,76.0
360,University of Düsseldorf,Germany,2024,26.0,217.0,1001.0,284.0,334.0,76.0
361,Southern University of Science and Technology,China,2024,47.0,551.0,1001.0,284.0,324.0,76.0
362,University of Rome Tor Vergata,Italy,2024,13.0,551.0,1001.0,284.0,325.0,76.0
363,Deakin University,Australia,2024,13.0,551.0,1001.0,284.0,328.0,76.0
364,East China University of Science and Technology,China,2024,48.0,551.0,1001.0,284.0,327.0,76.0
365,Drexel University,USA,2024,108.0,551.0,267.0,227.0,411.0,76.0
366,Louisiana State University - Baton Rouge,USA,2024,109.0,466.0,289.0,284.0,354.0,75.9
367,University of St Andrews,United Kingdom,2024,31.0,299.0,931.0,229.0,392.0,75.9
368,Linköping University,Sweden,2024,8.0,551.0,638.0,284.0,338.0,75.9
369,University of the Basque Country,Spain,2024,7.0,551.0,1001.0,284.0,332.0,75.9
370,University of Campinas,Brazil,2024,2.0,551.0,1001.0,284.0,333.0,75.9
371,Hannover Medical School,Germany,2024,27.0,551.0,1001.0,273.0,351.0,75.9
372,Lancaster University,United Kingdom,2024,32.0,551.0,662.0,284.0,344.0,75.9
373,Albert Einstein College of Medicine,USA,2024,110.0,551.0,1001.0,284.0,340.0,75.8
374,Griffith University,Australia,2024,14.0,551.0,1001.0,284.0,342.0,75.8
375,National Cheng Kung University,Taiwan,2024,3.0,551.0,145.0,284.0,406.0,75.8
376,University of Belgrade,Serbia,2024,1.0,498.0,1001.0,284.0,343.0,75.8
377,University of Dundee,United Kingdom,2024,33.0,517.0,1001.0,137.0,464.0,75.8
378,Kyung Hee University,South Korea,2024,7.0,551.0,924.0,284.0,346.0,75.8
379,University of Wollongong,Australia,2024,15.0,551.0,696.0,284.0,353.0,75.8
380,Vrije Universiteit Brussel,Belgium,2024,7.0,488.0,1001.0,284.0,347.0,75.8
381,Nanjing Medical University,China,2024,49.0,551.0,1001.0,284.0,348.0,75.7
382,University of Turku,Finland,2024,3.0,551.0,1001.0,284.0,349.0,75.7
383,University of Otago,New Zealand,2024,2.0,551.0,938.0,284.0,352.0,75.7
384,Technical University of Catalonia (UPC),Spain,2024,8.0,551.0,578.0,284.0,359.0,75.7
385,Chalmers University of Technology,Sweden,2024,9.0,522.0,250.0,284.0,384.0,75.7
386,Jagiellonian University,Poland,2024,1.0,551.0,1001.0,284.0,355.0,75.7
387,Simon Fraser University,Canada,2024,15.0,551.0,1001.0,284.0,357.0,75.7
388,Shanghai University,China,2024,50.0,551.0,1001.0,284.0,358.0,75.6
389,University of Parma,Italy,2024,14.0,287.0,1001.0,93.0,537.0,75.6
390,University of Buenos Aires,Argentina,2024,1.0,306.0,1001.0,284.0,362.0,75.6
391,University of Marburg,Germany,2024,28.0,162.0,1001.0,183.0,460.0,75.6
392,Northwest A&F University,China,2024,51.0,551.0,1001.0,284.0,360.0,75.6
393,Nanjing University of Science and Technology,China,2024,52.0,551.0,609.0,284.0,366.0,75.6
394,Jinan University,China,2024,53.0,551.0,622.0,284.0,365.0,75.6
395,Technical University of Berlin,Germany,2024,29.0,188.0,631.0,284.0,378.0,75.6
396,Beijing University of Chemical Technology,China,2024,54.0,551.0,1001.0,284.0,363.0,75.5
397,University of Newcastle,Australia,2024,16.0,551.0,1001.0,284.0,364.0,75.5
398,University Paris-Est Créteil,France,2024,22.0,551.0,984.0,284.0,367.0,75.5
399,University of Malaya,Malaysia,2024,1.0,551.0,629.0,284.0,373.0,75.5
400,Pontifical Catholic University of Chile,Chile,2024,1.0,544.0,223.0,284.0,405.0,75.5
401,Federal University of Rio de Janeiro,Brazil,2024,3.0,492.0,479.0,284.0,380.0,75.5
402,Pohang University of Science and Technology,South Korea,2024,8.0,551.0,1001.0,284.0,369.0,75.5
403,Medical University of South Carolina,USA,2024,111.0,551.0,1001.0,284.0,370.0,75.5
404,Nanjing Agricultural University,China,2024,55.0,551.0,1001.0,284.0,372.0,75.4
405,International Institute for Management Development,Switzerland,2024,8.0,551.0,10.0,284.0,1001.0,75.4
406,University of Ulsan,South Korea,2024,9.0,551.0,734.0,284.0,374.0,75.4
407,Vita-Salute San Raffaele University,Italy,2024,15.0,551.0,1001.0,284.0,375.0,75.4
408,University of Seville,Spain,2024,9.0,551.0,1001.0,284.0,381.0,75.4
409,"Northeastern University, China",China,2024,56.0,551.0,434.0,284.0,394.0,75.4
410,Indian Institute of Management Ahmedabad,India,2024,1.0,367.0,11.0,284.0,1001.0,75.4
411,University of Tasmania,Australia,2024,17.0,551.0,1001.0,284.0,382.0,75.4
412,City College of New York,USA,2024,112.0,22.0,528.0,284.0,872.0,75.3
413,Wuhan University of Technology,China,2024,57.0,551.0,946.0,284.0,386.0,75.3
414,Catholic University of the Sacred Heart,Italy,2024,16.0,551.0,1001.0,284.0,385.0,75.3
415,Justus Liebig University Giessen,Germany,2024,30.0,551.0,1001.0,284.0,387.0,75.3
416,Pompeu Fabra University,Spain,2024,10.0,551.0,1001.0,284.0,390.0,75.3
417,University of Saskatchewan,Canada,2024,16.0,280.0,574.0,284.0,401.0,75.3
418,Huazhong Agricultural University,China,2024,58.0,551.0,1001.0,284.0,388.0,75.3
419,University of Victoria,Canada,2024,17.0,551.0,1001.0,284.0,389.0,75.3
420,Swedish University of Agricultural Sciences,Sweden,2024,10.0,275.0,1001.0,284.0,397.0,75.2
421,University of Warsaw,Poland,2024,2.0,513.0,763.0,284.0,396.0,75.2
422,Southern Medical University,China,2024,59.0,551.0,1001.0,284.0,393.0,75.2
423,University of Innsbruck,Austria,2024,3.0,465.0,774.0,252.0,434.0,75.2
424,University of Perugia,Italy,2024,17.0,551.0,1001.0,284.0,395.0,75.2
425,Nanjing University of Aeronautics and Astronautics,China,2024,60.0,551.0,1001.0,284.0,399.0,75.2
426,"University of Oklahoma, Norman",USA,2024,113.0,551.0,410.0,284.0,410.0,75.2
427,Jiangsu University,China,2024,61.0,551.0,1001.0,284.0,400.0,75.2
428,Xidian University,China,2024,62.0,335.0,1001.0,284.0,404.0,75.2
429,University of Côte d'Azur,France,2024,23.0,551.0,1001.0,284.0,402.0,75.1
430,Tampere University,Finland,2024,4.0,551.0,605.0,284.0,412.0,75.1
431,Thomas Jefferson University,USA,2024,114.0,551.0,1001.0,284.0,407.0,75.1
432,University of Regensburg,Germany,2024,31.0,551.0,1001.0,284.0,408.0,75.1
433,Aristotle University of Thessaloniki,Greece,2024,2.0,551.0,1001.0,284.0,409.0,75.1
434,Tulane University,USA,2024,115.0,211.0,324.0,284.0,443.0,75.1
435,Fuzhou University,China,2024,63.0,551.0,816.0,284.0,414.0,75.1
436,University of Oregon,USA,2024,116.0,161.0,1001.0,284.0,429.0,75.1
437,São Paulo State University,Brazil,2024,4.0,551.0,1001.0,284.0,413.0,75.0
438,Stockholm School of Economics,Sweden,2024,11.0,551.0,19.0,271.0,1001.0,75.0
439,Institut Agro,France,2024,24.0,551.0,1001.0,284.0,415.0,75.0
440,Stellenbosch University,South Africa,2024,3.0,551.0,234.0,284.0,447.0,75.0
441,University of Ljubljana,Slovenia,2024,1.0,551.0,1001.0,284.0,417.0,75.0
442,University of Coimbra,Portugal,2024,3.0,429.0,1001.0,284.0,419.0,75.0
443,Kyungpook National University,South Korea,2024,10.0,551.0,1001.0,284.0,420.0,75.0
444,University of Chile,Chile,2024,2.0,551.0,706.0,284.0,422.0,75.0
445,University of Bath,United Kingdom,2024,34.0,551.0,577.0,284.0,425.0,75.0
446,"University at Albany, SUNY",USA,2024,117.0,182.0,717.0,215.0,515.0,74.9
447,Indiana University – Purdue University Indianapolis,USA,2024,118.0,551.0,815.0,284.0,423.0,74.9
448,University of Bari,Italy,2024,18.0,551.0,1001.0,284.0,421.0,74.9
449,Texas Tech University,USA,2024,119.0,551.0,536.0,284.0,428.0,74.9
450,Pusan National University,South Korea,2024,11.0,551.0,301.0,284.0,446.0,74.9
451,RMIT University,Australia,2024,18.0,551.0,1001.0,284.0,424.0,74.9
452,University of Texas at Dallas,USA,2024,120.0,381.0,632.0,284.0,430.0,74.9
453,Nanjing University of Information Science and Technology,China,2024,64.0,551.0,1001.0,284.0,426.0,74.9
454,National Tsing Hua University,Taiwan,2024,4.0,387.0,835.0,284.0,431.0,74.9
455,Saint Louis University,USA,2024,121.0,551.0,369.0,190.0,540.0,74.8
456,University of Mississippi,USA,2024,122.0,551.0,1001.0,284.0,427.0,74.8
457,University of Navarra,Spain,2024,11.0,551.0,122.0,258.0,555.0,74.8
458,University of Oulu,Finland,2024,5.0,551.0,646.0,284.0,435.0,74.8
459,University of Twente,Netherlands,2024,12.0,551.0,1001.0,284.0,432.0,74.8
460,Vienna University of Technology,Austria,2024,4.0,414.0,530.0,284.0,440.0,74.8
461,Kobe University,Japan,2024,12.0,143.0,401.0,284.0,471.0,74.8
462,Nanjing Tech University,China,2024,65.0,551.0,1001.0,284.0,436.0,74.8
463,University of Clermont Auvergne,France,2024,25.0,551.0,1001.0,284.0,437.0,74.7
464,Federal University of Rio Grande do Sul,Brazil,2024,5.0,551.0,1001.0,284.0,439.0,74.7
465,Chonnam National University,South Korea,2024,12.0,551.0,1001.0,284.0,441.0,74.7
466,La Trobe University,Australia,2024,19.0,551.0,1001.0,284.0,442.0,74.7
467,University of Surrey,United Kingdom,2024,35.0,215.0,496.0,284.0,461.0,74.7
468,National Research Center «Kurchatov Institute»,Russia,2024,3.0,551.0,1001.0,284.0,444.0,74.7
469,Hiroshima University,Japan,2024,13.0,551.0,901.0,284.0,445.0,74.7
470,University of Vermont,USA,2024,123.0,551.0,455.0,284.0,459.0,74.7
471,George Mason University,USA,2024,124.0,551.0,1001.0,241.0,494.0,74.7
472,Chulalongkorn University,Thailand,2024,1.0,551.0,109.0,284.0,553.0,74.7
473,Amherst College,USA,2024,125.0,23.0,45.0,284.0,1001.0,74.6
474,Southwest University,China,2024,66.0,495.0,1001.0,284.0,448.0,74.6
475,Martin Luther University Halle-Wittenberg,Germany,2024,32.0,444.0,1001.0,256.0,482.0,74.6
476,Medical College of Wisconsin,USA,2024,126.0,551.0,1001.0,284.0,449.0,74.6
477,York University,Canada,2024,18.0,551.0,327.0,284.0,472.0,74.6
478,University of Trento,Italy,2024,19.0,551.0,1001.0,284.0,450.0,74.6
479,University of Tehran,Iran,2024,2.0,457.0,1001.0,284.0,452.0,74.6
480,University of Central Florida,USA,2024,127.0,551.0,974.0,284.0,454.0,74.6
481,Ulsan National Institute of Science and Technology,South Korea,2024,13.0,551.0,1001.0,284.0,451.0,74.6
482,University of Texas Health Science Center at San Antonio,USA,2024,128.0,551.0,1001.0,284.0,453.0,74.5
483,University of KwaZulu-Natal,South Africa,2024,4.0,505.0,354.0,284.0,468.0,74.5
484,Western Sydney University,Australia,2024,20.0,551.0,1001.0,284.0,455.0,74.5
485,University of Eastern Finland,Finland,2024,6.0,551.0,1001.0,284.0,456.0,74.5
486,Jiangnan University,China,2024,67.0,551.0,1001.0,284.0,457.0,74.5
487,Qingdao University,China,2024,68.0,551.0,1001.0,284.0,458.0,74.5
488,University of Alabama - Tuscaloosa,USA,2024,129.0,430.0,216.0,284.0,497.0,74.5
489,University of Louisville,USA,2024,130.0,551.0,853.0,284.0,462.0,74.5
490,Syracuse University,USA,2024,131.0,176.0,158.0,284.0,552.0,74.5
491,Guangdong University of Technology,China,2024,69.0,551.0,1001.0,284.0,463.0,74.4
492,University of Trieste,Italy,2024,20.0,551.0,995.0,284.0,465.0,74.4
493,Rush University,USA,2024,132.0,551.0,1001.0,284.0,466.0,74.4
494,University of Strathclyde,United Kingdom,2024,36.0,551.0,396.0,284.0,484.0,74.4
495,Federal University of Minas Gerais,Brazil,2024,6.0,551.0,538.0,284.0,479.0,74.4
496,University of Santiago de Compostela,Spain,2024,12.0,551.0,903.0,284.0,469.0,74.4
497,Lehigh University,USA,2024,133.0,110.0,63.0,284.0,819.0,74.4
498,Florida International University,USA,2024,134.0,551.0,1001.0,284.0,467.0,74.4
499,West Virginia University,USA,2024,135.0,551.0,373.0,284.0,487.0,74.4
500,University of Guelph,Canada,2024,19.0,551.0,1001.0,284.0,470.0,74.4
501,Indian Institute of Science,India,2024,2.0,323.0,890.0,284.0,476.0,74.3
502,University of Catania,Italy,2024,21.0,409.0,1001.0,284.0,474.0,74.3
503,Kansas State University,USA,2024,136.0,332.0,482.0,284.0,488.0,74.3
504,North China Electric Power University,China,2024,70.0,551.0,314.0,284.0,506.0,74.3
505,University of Tennessee Health Science Center,USA,2024,137.0,551.0,1001.0,284.0,473.0,74.3
506,University of Potsdam,Germany,2024,33.0,551.0,1001.0,284.0,475.0,74.3
507,"China Medical University, Taiwan",Taiwan,2024,5.0,551.0,1001.0,284.0,477.0,74.3
508,University of Zagreb,Croatia,2024,1.0,551.0,1001.0,284.0,478.0,74.3
509,Ocean University of China,China,2024,71.0,551.0,1001.0,284.0,480.0,74.3
510,Beijing Jiaotong University,China,2024,72.0,551.0,1001.0,284.0,481.0,74.2
511,University of Hawaii at Manoa,USA,2024,138.0,402.0,1001.0,284.0,483.0,74.2
512,University of Tromsø – The Arctic University of Norway,Norway,2024,4.0,551.0,1001.0,284.0,485.0,74.2
513,Cairo University,Egypt,2024,1.0,551.0,1001.0,284.0,486.0,74.2
514,University of Hull,United Kingdom,2024,37.0,160.0,317.0,135.0,730.0,74.2
515,University of Tartu,Estonia,2024,1.0,480.0,1001.0,284.0,489.0,74.2
516,Nanchang University,China,2024,73.0,551.0,1001.0,284.0,490.0,74.2
517,Renmin University of China,China,2024,74.0,551.0,81.0,284.0,672.0,74.2
518,Baylor University,USA,2024,139.0,551.0,445.0,284.0,512.0,74.2
519,NOVA University of Lisbon,Portugal,2024,4.0,551.0,1001.0,284.0,491.0,74.2
520,James Cook University,Australia,2024,21.0,551.0,1001.0,284.0,492.0,74.1
521,Technical University of Darmstadt,Germany,2024,34.0,347.0,493.0,284.0,516.0,74.1
522,Polytechnic University of Valencia,Spain,2024,13.0,551.0,1001.0,284.0,493.0,74.1
523,Moscow Institute of Physics and Technology,Russia,2024,4.0,155.0,589.0,278.0,545.0,74.1
524,Zhejiang University of Technology,China,2024,75.0,551.0,1001.0,284.0,495.0,74.1
525,Boston College,USA,2024,140.0,551.0,111.0,284.0,617.0,74.1
526,École normale supérieure de Lyon,France,2024,26.0,404.0,1001.0,275.0,524.0,74.1
527,Mahidol University,Thailand,2024,2.0,551.0,1001.0,284.0,496.0,74.1
528,University of Stuttgart,Germany,2024,35.0,130.0,389.0,284.0,556.0,74.1
529,University of Macau,China,2024,76.0,551.0,666.0,284.0,507.0,74.1
530,Flinders University,Australia,2024,22.0,491.0,1001.0,284.0,499.0,74.0
531,University of Verona,Italy,2024,22.0,551.0,1001.0,284.0,498.0,74.0
532,University of Siena,Italy,2024,23.0,551.0,1001.0,284.0,500.0,74.0
533,Okayama University,Japan,2024,14.0,334.0,727.0,284.0,509.0,74.0
534,Nanjing Normal University,China,2024,77.0,551.0,970.0,284.0,505.0,74.0
535,University of Colorado Denver,USA,2024,141.0,551.0,1001.0,284.0,501.0,74.0
536,University of Ferrara,Italy,2024,24.0,551.0,1001.0,284.0,502.0,74.0
537,Swinburne University of Technology,Australia,2024,23.0,551.0,1001.0,284.0,504.0,74.0
538,University of Pretoria,South Africa,2024,5.0,551.0,703.0,284.0,511.0,74.0
539,China University of Geosciences (Wuhan),China,2024,78.0,551.0,654.0,284.0,517.0,74.0
540,University of South Australia,Australia,2024,24.0,551.0,491.0,284.0,522.0,73.9
541,Beijing University of Technology,China,2024,79.0,551.0,1001.0,284.0,508.0,73.9
542,University College Cork,Ireland,2024,3.0,551.0,640.0,284.0,519.0,73.9
543,University of Modena and Reggio Emilia,Italy,2024,25.0,551.0,887.0,284.0,510.0,73.9
544,Eötvös Loránd University,Hungary,2024,1.0,219.0,1001.0,239.0,575.0,73.9
545,Georgia State University,USA,2024,142.0,551.0,827.0,284.0,514.0,73.9
546,Hefei University of Technology,China,2024,80.0,551.0,895.0,284.0,513.0,73.9
547,University of Zaragoza,Spain,2024,14.0,503.0,1001.0,284.0,518.0,73.9
548,University of Franche-Comté,France,2024,27.0,490.0,1001.0,284.0,520.0,73.9
549,Yangzhou University,China,2024,81.0,551.0,1001.0,284.0,521.0,73.9
550,Polytechnic University of Madrid,Spain,2024,15.0,534.0,569.0,284.0,526.0,73.8
551,Southwest Jiaotong University,China,2024,82.0,551.0,810.0,284.0,525.0,73.8
552,Novosibirsk State University,Russia,2024,5.0,421.0,1001.0,284.0,523.0,73.8
553,Bocconi University,Italy,2024,26.0,551.0,46.0,265.0,995.0,73.8
554,Auburn University,USA,2024,143.0,551.0,265.0,284.0,554.0,73.8
555,University of Konstanz,Germany,2024,36.0,551.0,1001.0,210.0,612.0,73.8
556,University of Rostock,Germany,2024,37.0,442.0,1001.0,284.0,530.0,73.8
557,University of Bremen,Germany,2024,38.0,551.0,1001.0,284.0,527.0,73.8
558,Rovira i Virgili University,Spain,2024,16.0,551.0,1001.0,284.0,528.0,73.8
559,Medical University of Innsbruck,Austria,2024,5.0,551.0,1001.0,284.0,529.0,73.8
560,Masaryk University,Czech Republic,2024,2.0,551.0,1001.0,284.0,531.0,73.8
561,Technical University of Dortmund,Germany,2024,39.0,551.0,1001.0,284.0,532.0,73.7
562,Medical University of Graz,Austria,2024,6.0,551.0,1001.0,284.0,533.0,73.7
563,Mayo Clinic College of Medicine and Science,USA,2024,144.0,551.0,1001.0,284.0,534.0,73.7
564,Carleton University,Canada,2024,20.0,551.0,1001.0,284.0,535.0,73.7
565,Saint Petersburg University,Russia,2024,6.0,166.0,417.0,284.0,568.0,73.7
566,Leibniz University Hannover,Germany,2024,40.0,551.0,650.0,284.0,539.0,73.7
567,Hitotsubashi University,Japan,2024,15.0,551.0,20.0,284.0,1001.0,73.7
568,Indian Institute of Technology Bombay,India,2024,3.0,551.0,330.0,284.0,560.0,73.7
569,Donghua University,China,2024,83.0,551.0,1001.0,284.0,536.0,73.7
570,Antioch College,USA,2024,145.0,11.0,1001.0,284.0,1001.0,73.7
571,Oklahoma State University,USA,2024,146.0,551.0,478.0,284.0,550.0,73.6
572,University of Arkansas - Fayetteville,USA,2024,147.0,263.0,363.0,284.0,565.0,73.6
573,University of Oviedo,Spain,2024,17.0,551.0,858.0,284.0,542.0,73.6
574,Swansea University,United Kingdom,2024,38.0,551.0,1001.0,284.0,538.0,73.6
575,Tianjin Medical University,China,2024,84.0,551.0,1001.0,284.0,541.0,73.6
576,Bar-Ilan University,Israel,2024,6.0,551.0,620.0,284.0,548.0,73.6
577,Central China Normal University,China,2024,85.0,551.0,1001.0,284.0,544.0,73.6
578,Clemson University,USA,2024,148.0,551.0,940.0,284.0,546.0,73.6
579,Colorado School of Mines,USA,2024,149.0,551.0,79.0,284.0,768.0,73.6
580,Federal University of São Paulo,Brazil,2024,7.0,551.0,1001.0,284.0,547.0,73.6
581,Scuola Normale Superiore di Pisa,Italy,2024,27.0,101.0,1001.0,247.0,686.0,73.6
582,Indian Institute of Technology Madras,India,2024,4.0,551.0,187.0,284.0,614.0,73.5
583,Tehran University of Medical Sciences,Iran,2024,3.0,551.0,1001.0,284.0,549.0,73.5
584,Guangzhou Medical University,China,2024,86.0,551.0,1001.0,284.0,551.0,73.5
585,Illinois Institute of Technology,USA,2024,150.0,53.0,180.0,284.0,866.0,73.5
586,University of Canterbury,New Zealand,2024,3.0,365.0,507.0,237.0,641.0,73.5
587,University of Palermo,Italy,2024,28.0,551.0,1001.0,284.0,557.0,73.5
588,Hohai University,China,2024,87.0,551.0,1001.0,284.0,559.0,73.5
589,Naval Medical University,China,2024,88.0,551.0,1001.0,284.0,558.0,73.5
590,"Royal Holloway, University of London",United Kingdom,2024,39.0,424.0,1001.0,221.0,651.0,73.5
591,South China Normal University,China,2024,89.0,551.0,1001.0,284.0,561.0,73.5
592,Chiba University,Japan,2024,16.0,551.0,1001.0,284.0,562.0,73.5
593,National Technical University of Athens,Greece,2024,3.0,423.0,564.0,284.0,574.0,73.4
594,University of Aveiro,Portugal,2024,5.0,551.0,1001.0,284.0,563.0,73.4
595,University of Brescia,Italy,2024,29.0,551.0,1001.0,284.0,564.0,73.4
596,Osaka Metropolitan University,Japan,2024,17.0,284.0,431.0,284.0,590.0,73.4
597,Polytechnic University of Turin,Italy,2024,30.0,551.0,909.0,284.0,567.0,73.4
598,University of Sherbrooke,Canada,2024,21.0,551.0,963.0,284.0,566.0,73.4
599,University of Burgundy,France,2024,28.0,168.0,1001.0,284.0,592.0,73.4
600,University of St.Gallen,Switzerland,2024,9.0,551.0,27.0,284.0,1001.0,73.4
601,University of Iceland,Iceland,2024,1.0,551.0,1001.0,284.0,569.0,73.4
602,Ewha Womans University,South Korea,2024,14.0,551.0,1001.0,284.0,570.0,73.4
603,Chang Gung University,Taiwan,2024,6.0,551.0,1001.0,284.0,571.0,73.4
604,ShanghaiTech University,China,2024,90.0,551.0,1001.0,284.0,572.0,73.3
605,China University of Mining and Technology (Xuzhou),China,2024,91.0,551.0,590.0,284.0,582.0,73.3
606,Tata Institute of Fundamental Research,India,2024,5.0,551.0,1001.0,284.0,573.0,73.3
607,University of Graz,Austria,2024,7.0,452.0,1001.0,159.0,744.0,73.3
608,South China Agricultural University,China,2024,92.0,551.0,1001.0,284.0,576.0,73.3
609,San Diego State University,USA,2024,151.0,297.0,443.0,284.0,600.0,73.3
610,Joint Institute for Nuclear Research,Russia,2024,7.0,551.0,1001.0,284.0,577.0,73.3
611,Brunel University London,United Kingdom,2024,40.0,551.0,652.0,284.0,586.0,73.3
612,Loughborough University,United Kingdom,2024,41.0,551.0,1001.0,279.0,595.0,73.3
613,Gustave Eiffel University,France,2024,29.0,447.0,1001.0,284.0,578.0,73.3
614,National University of Defense Technology,China,2024,93.0,551.0,1001.0,284.0,579.0,73.3
615,King Fahd University of Petroleum and Minerals,Saudi Arabia,2024,4.0,551.0,82.0,284.0,793.0,73.3
616,Indian Institute of Technology Delhi,India,2024,6.0,551.0,155.0,284.0,685.0,73.2
617,"China University of Geosciences, Beijing",China,2024,94.0,551.0,1001.0,284.0,580.0,73.2
618,University of La Laguna,Spain,2024,18.0,551.0,1001.0,284.0,581.0,73.2
619,University of Jyväskylä,Finland,2024,7.0,551.0,1001.0,284.0,583.0,73.2
620,"Institute of Cancer Research, University of London",United Kingdom,2024,42.0,249.0,1001.0,284.0,594.0,73.2
621,University of Nebraska Medical Center,USA,2024,152.0,551.0,1001.0,284.0,584.0,73.2
622,Delhi University,India,2024,7.0,532.0,168.0,284.0,675.0,73.2
623,University of Salerno,Italy,2024,31.0,551.0,1001.0,284.0,585.0,73.2
624,University of Johannesburg,South Africa,2024,6.0,551.0,1001.0,284.0,588.0,73.2
625,Palacký University Olomouc,Czech Republic,2024,3.0,551.0,1001.0,284.0,587.0,73.2
626,Savoie Mont Blanc University,France,2024,30.0,551.0,1001.0,284.0,589.0,73.2
627,Shaanxi Normal University,China,2024,95.0,551.0,1001.0,284.0,591.0,73.1
628,Concordia University,Canada,2024,22.0,549.0,359.0,284.0,615.0,73.1
629,Rensselaer Polytechnic Institute,USA,2024,153.0,446.0,150.0,284.0,695.0,73.1
630,"St George's, University of London",United Kingdom,2024,43.0,551.0,1001.0,284.0,593.0,73.1
631,University of Wisconsin–Milwaukee,USA,2024,154.0,265.0,494.0,284.0,619.0,73.1
632,Chung-Ang University,South Korea,2024,15.0,551.0,1001.0,284.0,596.0,73.1
633,Brigham Young University,USA,2024,155.0,308.0,765.0,284.0,605.0,73.1
634,Rouen Normandy University,France,2024,31.0,469.0,1001.0,284.0,598.0,73.1
635,University of Texas at Arlington,USA,2024,156.0,551.0,783.0,284.0,602.0,73.1
636,University of Minho,Portugal,2024,6.0,551.0,1001.0,284.0,597.0,73.1
637,AGH University of Science and Technology,Poland,2024,3.0,551.0,897.0,284.0,601.0,73.1
638,Catholic University of Korea,South Korea,2024,16.0,551.0,1001.0,284.0,599.0,73.1
639,Utah State University,USA,2024,157.0,352.0,1001.0,284.0,604.0,73.0
640,University of Caen Normandy,France,2024,32.0,551.0,1001.0,284.0,603.0,73.0
641,University of Cagliari,Italy,2024,32.0,551.0,1001.0,284.0,606.0,73.0
642,Wenzhou Medical University,China,2024,96.0,551.0,1001.0,284.0,607.0,73.0
643,Beijing University of Posts and Telecommunications,China,2024,97.0,551.0,502.0,284.0,620.0,73.0
644,Nanjing University of Posts and Telecommunications,China,2024,98.0,551.0,744.0,284.0,610.0,73.0
645,Guangxi University,China,2024,99.0,551.0,1001.0,284.0,608.0,73.0
646,"Northwest University, Xi'an",China,2024,100.0,551.0,1001.0,284.0,609.0,73.0
647,Swarthmore College,USA,2024,158.0,18.0,285.0,284.0,1001.0,73.0
648,University of Campania Luigi Vanvitelli,Italy,2024,33.0,551.0,1001.0,284.0,611.0,73.0
649,Hacettepe University,Turkey,2024,1.0,551.0,1001.0,284.0,613.0,73.0
650,Saarland University,Germany,2024,41.0,506.0,490.0,284.0,629.0,73.0
651,Semmelweis University,Hungary,2024,2.0,551.0,1001.0,284.0,618.0,72.9
