World Rank,Institution,Location,Year,National Rank,Education Rank,Employability Rank,Faculty Rank,Research Rank,Score
81,Tel Aviv University,Israel,2016,3,68,90,49,124,51.94
82,Ruprecht Karl University of Heidelberg,Germany,2016,2,43,398,59,64,51.85
83,Utrecht University,Netherlands,2016,1,88,193,115,48,51.84
84,Tohoku University,Japan,2016,6,51,142,191,117,51.78
85,University of Texas MD Anderson Cancer Center,USA,2016,49,378,594,82,71,51.76
86,Georgia Institute of Technology,USA,2016,50,152,68,117,117,51.75
87,Brown University,USA,2016,51,75,39,77,86,51.74
88,"University of California, Irvine",USA,2016,52,240,594,45,70,51.7
89,University of Melbourne,Australia,2016,1,93,124,139,53,51.69
90,Sapienza University of Rome,Italy,2016,1,59,192,34,130,51.62
91,Erasmus University Rotterdam,Netherlands,2016,2,378,43,202,104,51.45
92,King's College London,United Kingdom,2016,7,31,173,116,86,51.45
93,University of Zurich,Switzerland,2016,3,125,358,88,49,51.44
94,University of Notre Dame,USA,2016,53,230,25,154,238,51.42
95,University of Sydney,Australia,2016,2,116,231,164,63,51.41
96,Swiss Federal Institute of Technology in Lausanne,Switzerland,2016,4,378,73,117,92,51.35
97,Tufts University,USA,2016,54,71,44,182,138,51.14
98,Texas A&M University,USA,2016,55,352,96,47,88,50.94
99,University of Queensland,Australia,2016,3,285,284,143,75,50.74
100,University of Oslo,Norway,2016,1,56,310,44,110,50.59
101,University of Alberta,Canada,2016,4,174,149,152,86,50.39
102,Arizona State University,USA,2016,56,378,287,91,109,50.32
103,Yonsei University,South Korea,2016,2,378,45,235,262,50.25
104,Technical University of Munich,Germany,2016,3,42,127,178,110,50.22
105,University of Groningen,Netherlands,2016,3,328,210,212,70,50.21
106,Michigan State University,USA,2016,57,106,134,235,95,50.2
107,University of Helsinki,Finland,2016,1,64,521,110,79,50.14
108,Case Western Reserve University,USA,2016,58,58,255,211,101,50.03
109,Mines ParisTech,France,2016,5,297,23,168,663,49.93
110,Aarhus University,Denmark,2016,2,327,203,102,87,49.93
111,University of Amsterdam,Netherlands,2016,4,120,367,229,87,49.89
112,Leiden University,Netherlands,2016,5,143,594,103,92,49.88
113,Radboud University Nijmegen,Netherlands,2016,6,130,270,235,92,49.87
114,Rice University,USA,2016,59,53,121,97,158,49.84
115,Baylor College of Medicine,USA,2016,60,378,594,133,88,49.83
116,VU University Amsterdam,Netherlands,2016,7,378,430,235,83,49.81
117,University of New South Wales,Australia,2016,4,187,67,209,121,49.77
118,University of Montreal,Canada,2016,5,339,191,235,93,49.74
119,Nagoya University,Japan,2016,7,39,289,56,156,49.72
120,Paris Diderot University - Paris 7,France,2016,6,94,594,83,83,49.72
121,Georgetown University,USA,2016,61,145,32,235,306,49.69
122,University of Barcelona,Spain,2016,1,378,230,235,101,49.68
123,Indiana University - Bloomington,USA,2016,62,109,36,177,163,49.66
124,Kyushu University,Japan,2016,8,288,52,235,203,49.65
125,University of Iowa,USA,2016,63,128,294,165,101,49.63
126,Uppsala University,Sweden,2016,2,55,298,73,104,49.63
127,Lund University,Sweden,2016,3,148,454,168,99,49.57
128,Tokyo Institute of Technology,Japan,2016,9,177,47,131,179,49.55
129,University of Bristol,United Kingdom,2016,8,207,195,93,88,49.51
130,University of Colorado Denver | Anschutz Medical Campus,USA,2016,64,378,594,139,114,49.4
131,Royal Institute of Technology,Sweden,2016,4,206,30,107,280,49.39
132,University of Glasgow,United Kingdom,2016,9,253,106,235,115,49.36
133,Ghent University,Belgium,2016,2,137,332,148,105,49.34
134,Nanyang Technological University,Singapore,2016,2,378,569,235,204,49.33
135,McMaster University,Canada,2016,6,232,292,160,111,49.3
136,Free University of Berlin,Germany,2016,4,81,522,106,111,49.17
137,Technion – Israel Institute of Technology,Israel,2016,4,52,188,58,206,49.15
138,University of São Paulo,Brazil,2016,1,316,84,235,130,49.15
139,University of Nottingham,United Kingdom,2016,10,144,118,84,137,49.12
140,KAIST,South Korea,2016,3,378,162,235,343,49.11
141,Korea University,South Korea,2016,4,378,54,235,289,49.01
142,Southern Methodist University,USA,2016,65,189,27,235,560,49.01
143,Monash University,Australia,2016,5,293,145,235,132,49.0
144,University of Tübingen,Germany,2016,5,57,471,105,140,48.95
145,Icahn School of Medicine at Mount Sinai,USA,2016,66,378,594,235,123,48.92
146,Western University (University of Western Ontario),Canada,2016,7,378,40,235,171,48.92
147,University of Alabama at Birmingham,USA,2016,67,378,553,235,148,48.88
148,University of Miami,USA,2016,68,378,218,235,133,48.85
149,Humboldt University of Berlin,Germany,2016,6,309,594,180,110,48.82
150,"University of California, Santa Cruz",USA,2016,69,184,594,66,148,48.81
151,Aix-Marseille University,France,2016,7,229,416,235,99,48.77
152,University of Bonn,Germany,2016,7,60,240,85,126,48.68
153,University of Southampton,United Kingdom,2016,11,343,100,188,122,48.67
154,Stony Brook University,USA,2016,70,193,594,51,150,48.63
155,Wake Forest University,USA,2016,71,280,75,235,211,48.58
156,University of Basel,Switzerland,2016,5,87,282,65,123,48.57
157,University of Padua,Italy,2016,2,296,594,235,113,48.54
158,University of Birmingham,United Kingdom,2016,12,76,156,223,168,48.51
159,University of Leeds,United Kingdom,2016,13,67,165,235,152,48.49
160,Australian National University,Australia,2016,6,126,377,43,178,48.44
161,Oregon Health & Science University,USA,2016,72,378,594,131,134,48.44
162,Albert Ludwig University of Freiburg,Germany,2016,8,159,128,217,152,48.43
163,Yeshiva University,USA,2016,73,214,594,235,136,48.4
164,University of South Florida,USA,2016,74,378,383,235,227,48.39
165,University of Cincinnati,USA,2016,75,147,108,235,144,48.38
166,Shanghai Jiao Tong University,China,2016,3,349,116,235,174,48.38
167,Grenoble Alpes University,France,2016,8,153,581,117,127,48.3
168,Technical University of Denmark,Denmark,2016,3,363,495,219,200,48.3
169,University of Hong Kong,Hong Kong,2016,1,304,97,235,166,48.29
170,University of Hamburg,Germany,2016,9,329,144,136,139,48.26
171,University of Milan,Italy,2016,3,168,401,182,152,48.24
172,University of Sheffield,United Kingdom,2016,14,157,224,212,139,48.22
173,University of Calgary,Canada,2016,8,378,103,235,144,48.21
174,"University of Maryland, Baltimore",USA,2016,76,378,594,235,179,48.19
175,"Trinity College, Dublin",Ireland,2016,1,299,66,215,212,48.14
176,University of the Witwatersrand,South Africa,2016,1,73,35,172,315,48.11
177,University of Göttingen,Germany,2016,10,44,175,176,182,48.11
178,Stockholm University,Sweden,2016,5,138,88,200,130,48.11
179,University of Massachusetts Medical School,USA,2016,77,378,594,81,206,48.1
180,Université libre de Bruxelles,Belgium,2016,3,182,115,72,189,48.06
181,University of Lausanne,Switzerland,2016,6,90,412,235,148,48.06
182,Goethe University Frankfurt,Germany,2016,11,123,239,90,177,48.03
183,Hokkaido University,Japan,2016,10,215,251,136,238,47.97
184,Zhejiang University,China,2016,4,378,277,235,329,47.88
185,University of Illinois at Chicago,USA,2016,78,378,564,235,158,47.85
186,Indiana University-Purdue University Indianapolis,USA,2016,79,378,474,235,195,47.76
187,Cardiff University,United Kingdom,2016,15,335,228,144,154,47.76
188,Louisiana State University,USA,2016,80,294,161,235,169,47.76
189,University of Cologne,Germany,2016,12,378,132,216,165,47.74
190,Wayne State University,USA,2016,81,378,151,235,188,47.73
191,Pohang University of Science and Technology,South Korea,2016,5,378,594,235,312,47.73
192,Fudan University,China,2016,5,378,197,235,200,47.72
193,University of Ottawa,Canada,2016,9,231,182,235,181,47.72
194,University of Erlangen-Nuremberg,Germany,2016,13,243,577,235,175,47.61
195,University of Strasbourg,France,2016,9,77,594,52,183,47.6
196,University of New Mexico,USA,2016,82,378,594,235,162,47.59
197,University of Bern,Switzerland,2016,7,194,552,230,125,47.59
198,University of Bologna,Italy,2016,4,362,346,235,190,47.59
199,Queen Mary University of London,United Kingdom,2016,16,113,378,235,213,47.54
200,University of Münster,Germany,2016,14,100,417,174,176,47.49
201,University of Liverpool,United Kingdom,2016,17,191,212,225,153,47.48
202,University of Montpellier,France,2016,10,303,483,168,129,47.47
203,Paris Descartes University,France,2016,11,208,523,235,176,47.47
204,University of Georgia,USA,2016,83,96,170,172,162,47.45
205,Iowa State University,USA,2016,84,306,185,109,162,47.44
206,University of Kansas,USA,2016,85,241,110,235,163,47.42
207,George Washington University,USA,2016,86,201,59,235,287,47.38
208,University of Massachusetts Amherst,USA,2016,87,140,133,158,224,47.37
209,University of Missouri–Columbia,USA,2016,88,264,91,100,223,47.36
210,TU Dresden,Germany,2016,15,378,594,235,181,47.32
211,University of Turin,Italy,2016,5,326,435,160,226,47.3
212,Claude Bernard University Lyon 1,France,2016,12,378,572,235,167,47.29
213,University of Western Australia,Australia,2016,7,129,331,193,247,47.26
214,North Carolina State University,USA,2016,89,183,219,235,172,47.26
215,Karlsruhe Institute of Technology,Germany,2016,16,368,180,189,203,47.24
216,Newcastle University,United Kingdom,2016,18,378,258,235,206,47.23
217,"University of California, Riverside",USA,2016,90,258,594,235,174,47.23
218,Moscow Institute of Physics and Technology,Russia,2016,2,19,347,235,735,47.21
219,Maastricht University,Netherlands,2016,8,378,594,235,225,47.2
220,RWTH Aachen University,Germany,2016,17,369,199,189,232,47.19
221,Sungkyunkwan University,South Korea,2016,6,378,155,235,220,47.16
222,Autonomous University of Barcelona,Spain,2016,2,378,594,235,198,47.14
223,University of Science and Technology of China,China,2016,6,378,177,235,236,47.1
224,Complutense University of Madrid,Spain,2016,3,89,63,232,257,47.1
225,University of Connecticut,USA,2016,91,317,253,235,193,47.1
226,Hanyang University,South Korea,2016,7,378,123,235,378,47.08
227,Paul Sabatier University - Toulouse III,France,2016,13,378,594,235,161,47.06
228,Chinese University of Hong Kong,Hong Kong,2016,2,122,472,117,233,47.06
229,Brandeis University,USA,2016,92,37,319,55,367,47.03
230,University of Kiel,Germany,2016,18,203,468,214,206,47.02
231,Durham University,United Kingdom,2016,19,79,245,80,217,47.02
232,University of Texas Health Science Center at Houston,USA,2016,93,378,594,154,195,47.01
233,University of Houston,USA,2016,94,378,49,235,334,47.0
234,Laval University,Canada,2016,10,308,261,235,223,46.99
235,University of Texas Health Science Center at San Antonio,USA,2016,95,378,594,235,246,46.99
236,University of Manitoba,Canada,2016,11,141,94,154,295,46.98
237,University of Leicester,United Kingdom,2016,20,378,594,235,226,46.95
238,University of Gothenburg,Sweden,2016,6,267,275,117,173,46.91
239,"University of Tennessee, Knoxville",USA,2016,96,334,120,235,214,46.9
240,University College Dublin,Ireland,2016,2,254,119,235,234,46.89
241,Julius-Maximilian's University of Würzburg,Germany,2016,19,119,389,167,238,46.87
242,Nanjing University,China,2016,7,355,363,235,216,46.87
243,Université catholique de Louvain,Belgium,2016,4,257,267,99,253,46.87
244,Johannes Gutenberg University of Mainz,Germany,2016,20,305,594,210,199,46.84
245,London School of Hygiene & Tropical Medicine,United Kingdom,2016,21,378,594,197,281,46.84
246,Medical University of Vienna,Austria,2016,1,378,594,235,225,46.79
247,National Cheng Kung University,Taiwan,2016,2,378,51,235,402,46.77
248,University of Düsseldorf,Germany,2016,21,199,594,235,213,46.77
249,University of Vienna,Austria,2016,2,202,183,112,197,46.76
250,Oregon State University,USA,2016,97,154,250,235,188,46.74
251,University of Florence,Italy,2016,6,341,339,94,243,46.73
252,University of Auckland,New Zealand,2016,1,248,330,235,234,46.73
253,Sun Yat-sen University,China,2016,8,378,211,235,246,46.7
254,University of Naples Federico II,Italy,2016,7,344,449,235,233,46.69
255,Delft University of Technology,Netherlands,2016,9,321,269,235,263,46.67
256,Florida State University,USA,2016,98,239,307,235,186,46.67
257,University of Dundee,United Kingdom,2016,22,179,594,235,255,46.67
258,Wageningen University and Research Centre,Netherlands,2016,10,312,492,175,184,46.65
259,Virginia Commonwealth University,USA,2016,99,378,437,150,249,46.6
260,Virginia Polytechnic Institute and State University,USA,2016,100,298,137,235,296,46.57
261,University of Oklahoma,USA,2016,101,378,163,235,245,46.57
262,University of Waterloo,Canada,2016,12,378,114,235,278,46.55
263,University of Sussex,United Kingdom,2016,23,160,232,60,260,46.53
264,Drexel University,USA,2016,102,378,202,235,345,46.52
265,University of Cape Town,South Africa,2016,2,117,154,147,296,46.51
266,Charles University in Prague,Czech Republic,2016,1,251,584,187,212,46.49
267,University of Aberdeen,United Kingdom,2016,24,372,308,171,261,46.47
268,University of Kentucky,USA,2016,103,345,291,235,271,46.46
269,University of Reading,United Kingdom,2016,25,266,58,235,342,46.46
270,Norwegian University of Science and Technology,Norway,2016,2,277,164,79,303,46.45
271,University of Ulm,Germany,2016,22,378,447,133,294,46.43
272,University at Buffalo,USA,2016,104,245,395,235,244,46.42
273,University of Bergen,Norway,2016,3,378,594,235,217,46.41
274,University of Tsukuba,Japan,2016,11,211,594,108,249,46.4
275,University of Lisbon,Portugal,2016,1,351,425,222,230,46.39
276,University of Duisburg-Essen,Germany,2016,23,378,484,235,269,46.39
277,Thomas Jefferson University,USA,2016,105,166,594,235,291,46.35
278,University of Valencia,Spain,2016,4,378,500,235,275,46.35
279,Okayama University,Japan,2016,12,378,286,235,340,46.33
280,University of Warwick,United Kingdom,2016,26,217,302,126,201,46.33
281,Northeastern University,USA,2016,106,330,117,235,286,46.33
282,Colorado State University,USA,2016,107,236,526,194,248,46.32
283,Lehigh University,USA,2016,108,250,46,235,537,46.28
284,University of Louisville,USA,2016,109,378,465,235,350,46.28
285,University of Pisa,Italy,2016,8,286,461,235,260,46.26
286,Vrije Universiteit Brussel,Belgium,2016,5,121,594,235,262,46.25
287,Queen's University,Canada,2016,13,336,166,117,275,46.25
288,Tulane University,USA,2016,110,338,152,235,317,46.24
289,Rensselaer Polytechnic Institute,USA,2016,111,103,150,235,325,46.24
290,University of South Carolina,USA,2016,112,378,321,196,256,46.22
291,University of Genoa,Italy,2016,9,378,594,235,267,46.21
292,University of Delaware,USA,2016,113,333,355,136,270,46.21
293,Hannover Medical School,Germany,2016,24,378,594,235,310,46.21
294,City College of New York,USA,2016,114,30,215,235,560,46.18
295,Ruhr University Bochum,Germany,2016,25,378,234,235,295,46.16
296,Autonomous University of Madrid,Spain,2016,5,378,443,235,241,46.16
297,National and Kapodistrian University of Athens,Greece,2016,1,378,204,235,326,46.16
298,Leipzig University,Germany,2016,26,340,594,226,287,46.13
299,Umeå University,Sweden,2016,7,378,594,185,229,46.12
300,Medical University of South Carolina,USA,2016,115,378,594,235,304,46.1
301,Dalhousie University,Canada,2016,14,269,168,235,286,46.09
302,London School of Economics,United Kingdom,2016,27,84,81,92,490,46.09
303,University of Bordeaux,France,2016,14,366,594,235,275,46.07
304,University of Antwerp,Belgium,2016,6,378,557,235,261,46.06
305,Nankai University,China,2016,9,348,139,235,340,46.04
306,University of Rome Tor Vergata,Italy,2016,10,378,580,235,274,46.03
307,University of St Andrews,United Kingdom,2016,28,163,494,235,314,46.03
308,Medical College of Wisconsin,USA,2016,116,378,594,235,315,46.03
309,Vita-Salute San Raffaele University,Italy,2016,11,378,594,235,321,46.03
310,University of York,United Kingdom,2016,29,378,594,235,206,46.02
311,University of Liège,Belgium,2016,7,155,594,145,251,46.02
312,Hong Kong University of Science and Technology,Hong Kong,2016,3,378,335,235,359,46.01
313,University of Trieste,Italy,2016,12,378,462,235,315,45.96
314,Hiroshima University,Japan,2016,13,378,594,235,385,45.94
315,University of Exeter,United Kingdom,2016,30,281,422,235,260,45.93
316,Queen's University Belfast,United Kingdom,2016,31,190,382,235,303,45.91
317,University of Regensburg,Germany,2016,27,378,326,235,271,45.91
318,Xiamen University,China,2016,10,378,92,235,483,45.9
319,University of Adelaide,Australia,2016,8,228,431,235,258,45.9
320,Chulalongkorn University,Thailand,2016,1,378,56,235,655,45.89
321,Kobe University,Japan,2016,14,97,241,117,317,45.88
322,University of Nebraska–Lincoln,USA,2016,117,175,217,235,257,45.87
323,Dalian University of Technology,China,2016,11,378,107,235,461,45.87
324,University of Navarra,Spain,2016,6,378,65,235,629,45.85
325,University of Vermont,USA,2016,118,209,278,235,358,45.84
326,Rush University,USA,2016,119,378,594,235,361,45.84
327,Federal University of Rio de Janeiro,Brazil,2016,2,139,135,235,359,45.81
328,University of Stuttgart,Germany,2016,28,86,171,185,389,45.81
329,Stellenbosch University,South Africa,2016,3,378,79,235,436,45.81
330,University of East Anglia,United Kingdom,2016,32,210,594,179,235,45.8
331,University of Porto,Portugal,2016,2,98,318,153,317,45.8
332,University of Jena,Germany,2016,29,378,594,231,303,45.8
333,University of Perugia,Italy,2016,13,378,594,126,361,45.78
334,Tianjin University,China,2016,12,378,77,235,542,45.78
335,University of Ferrara,Italy,2016,14,378,594,235,344,45.73
336,York University,Canada,2016,15,378,102,235,347,45.72
337,Kyungpook National University,South Korea,2016,8,378,410,235,425,45.71
338,Boston College,USA,2016,120,378,99,235,387,45.7
339,University of Pavia,Italy,2016,15,311,350,232,330,45.7
340,University of Marburg,Germany,2016,30,320,594,234,413,45.7
341,National Autonomous University of Mexico,Mexico,2016,1,246,541,235,291,45.69
342,University of Oregon,USA,2016,121,358,594,235,298,45.68
343,Hong Kong Polytechnic University,Hong Kong,2016,4,378,167,235,573,45.67
344,Eindhoven University of Technology,Netherlands,2016,11,378,359,199,392,45.67
345,University of Otago,New Zealand,2016,2,378,376,235,315,45.67
346,"St George's, University of London",United Kingdom,2016,33,378,594,235,426,45.66
347,CentraleSupélec,France,2016,15,378,55,235,773,45.65
348,Saint Louis University,USA,2016,122,378,259,219,365,45.63
349,University of Victoria,Canada,2016,16,378,594,235,306,45.62
350,Colorado School of Mines,USA,2016,123,378,69,235,555,45.62
351,Washington State University,USA,2016,124,378,336,133,277,45.61
352,Justus Liebig University Giessen,Germany,2016,31,378,594,235,338,45.6
353,Kansas State University,USA,2016,125,142,236,235,307,45.6
354,Indian Institute of Technology Delhi,India,2016,1,378,64,235,750,45.59
355,Technical University of Berlin,Germany,2016,32,83,257,235,418,45.59
356,University of Innsbruck,Austria,2016,3,205,386,113,323,45.59
357,Huazhong University of Science and Technology,China,2016,13,378,206,235,478,45.57
358,Ben-Gurion University of the Negev,Israel,2016,5,378,594,235,367,45.57
359,University of Bari Aldo Moro,Italy,2016,16,378,594,235,373,45.57
360,Linköping University,Sweden,2016,8,378,265,235,382,45.56
361,Versailles Saint-Quentin-en-Yvelines University,France,2016,16,378,594,235,315,45.54
362,Simon Fraser University,Canada,2016,17,378,594,235,340,45.54
363,University of Texas Medical Branch at Galveston,USA,2016,126,378,594,235,338,45.54
364,City University of Hong Kong,Hong Kong,2016,5,378,594,235,495,45.52
365,Shandong University,China,2016,14,378,433,235,408,45.52
366,University of Turku,Finland,2016,2,378,558,235,354,45.52
367,Jilin University,China,2016,15,223,322,235,450,45.51
368,Tokyo Medical and Dental University,Japan,2016,15,378,594,235,386,45.51
369,University of Eastern Finland,Finland,2016,3,378,594,235,326,45.51
370,Chinese Academy of Medical Sciences & Peking Union Medical College,China,2016,16,378,594,235,337,45.5
371,University of Chinese Academy of Sciences,China,2016,17,378,452,235,303,45.5
372,University of Buenos Aires,Argentina,2016,1,135,514,205,358,45.49
373,Catholic University of the Sacred Heart,Italy,2016,17,378,525,235,401,45.49
374,Wesleyan University,USA,2016,127,104,71,235,742,45.47
375,College of William and Mary,USA,2016,128,378,87,235,467,45.47
376,San Diego State University,USA,2016,129,262,216,235,362,45.47
377,Scuola Normale Superiore di Pisa,Italy,2016,18,279,594,62,472,45.46
378,University of Southern Denmark,Denmark,2016,4,378,594,235,367,45.46
379,University of Milan - Bicocca,Italy,2016,19,378,594,235,373,45.45
380,Temple University,USA,2016,130,287,480,235,435,45.45
381,Pontifical Catholic University of Chile,Chile,2016,1,356,131,235,434,45.45
382,Wuhan University,China,2016,18,378,235,235,492,45.42
383,Innsbruck Medical University,Austria,2016,4,378,594,235,510,45.42
384,Harbin Institute of Technology,China,2016,19,378,254,235,481,45.42
385,Darmstadt University of Technology,Germany,2016,33,74,385,235,404,45.41
386,University of Guelph,Canada,2016,18,378,518,235,265,45.4
387,University of Alabama - Tuscaloosa,USA,2016,131,161,136,235,441,45.4
388,Saarland University,Germany,2016,34,378,343,235,379,45.4
389,Polytechnic University of Milan,Italy,2016,20,114,181,206,417,45.39
390,Pompeu Fabra University,Spain,2016,7,378,594,235,338,45.37
391,National Tsing Hua University,Taiwan,2016,3,275,543,235,404,45.37
392,Beijing Normal University,China,2016,20,65,594,235,416,45.37
393,University of Santiago de Compostela,Spain,2016,8,378,470,235,464,45.37
394,University of Granada,Spain,2016,9,378,594,235,331,45.35
395,Nihon University,Japan,2016,16,314,589,235,625,45.35
396,University of Central Florida,USA,2016,132,378,496,235,491,45.35
397,George Mason University,USA,2016,133,378,594,100,371,45.35
398,University of Lorraine,France,2016,17,225,200,204,339,45.35
399,Grenoble Institute of Technology,France,2016,18,156,594,201,412,45.34
400,University of New Hampshire,USA,2016,134,378,313,104,381,45.34
401,Lancaster University,United Kingdom,2016,34,378,368,235,360,45.34
402,Xi'an Jiaotong University,China,2016,21,378,126,235,441,45.34
403,National Chiao Tung University,Taiwan,2016,4,378,222,235,475,45.33
404,"University at Albany, SUNY",USA,2016,135,188,550,162,344,45.33
405,University of Iceland,Iceland,2016,1,378,594,235,402,45.33
406,Central South University,China,2016,22,378,113,235,500,45.3
407,University of Campinas,Brazil,2016,3,378,594,235,421,45.3
408,University of Verona,Italy,2016,21,378,594,235,397,45.3
409,University of Bath,United Kingdom,2016,35,378,415,235,404,45.3
410,Miami University,USA,2016,136,378,85,235,627,45.3
411,University of Arkansas for Medical Sciences,USA,2016,137,378,594,235,582,45.29
412,Aalto University,Finland,2016,4,378,226,235,388,45.29
413,University of Nebraska Medical Center,USA,2016,138,378,594,235,412,45.28
414,University of Twente,Netherlands,2016,12,378,490,235,366,45.27
415,West Virginia University,USA,2016,139,342,147,235,440,45.25
416,South China University of Technology,China,2016,23,378,248,235,443,45.25
417,Pusan National University,South Korea,2016,9,378,397,235,465,45.24
418,Renmin University of China,China,2016,24,378,78,235,838,45.24
419,University of Delhi,India,2016,2,249,80,235,717,45.24
420,Chonnam National University,South Korea,2016,10,378,593,235,437,45.24
421,Gwangju Institute of Science and Technology,South Korea,2016,11,378,594,235,499,45.23
422,Chiba University,Japan,2016,17,378,594,235,391,45.23
423,University of Hawaii at Manoa,USA,2016,140,378,463,86,351,45.23
424,University of Oulu,Finland,2016,5,290,371,235,359,45.23
425,University of Texas at Dallas,USA,2016,141,204,198,235,462,45.22
426,Swedish University of Agricultural Sciences,Sweden,2016,9,158,594,235,360,45.2
427,Sichuan University,China,2016,25,378,588,235,443,45.2
428,University of Rostock,Germany,2016,35,376,594,235,520,45.2
429,Jagiellonian University,Poland,2016,1,378,594,235,509,45.2
430,Saint Petersburg State University,Russia,2016,3,50,233,235,610,45.19
431,University of Tampere,Finland,2016,6,378,353,235,530,45.18
