World Rank,Institution,Location,Year,National Rank,Education Rank,Employability Rank,Faculty Rank,Research Rank,Score
43,École normale supérieure,France,2019,3,7.0,543.0,123.0,360.0,85.2
44,University of Southern California,USA,2019,28,271.0,115.0,23.0,66.0,85.2
45,Brown University,USA,2019,29,66.0,49.0,81.0,118.0,85.1
46,Vanderbilt University,USA,2019,30,387.0,86.0,51.0,65.0,85.0
47,Pennsylvania State University,USA,2019,31,320.0,161.0,52.0,45.0,84.9
48,Rutgers University–New Brunswick,USA,2019,32,190.0,96.0,44.0,70.0,84.8
49,Dartmouth College,USA,2019,33,109.0,17.0,131.0,243.0,84.7
50,"University of California, Davis",USA,2019,34,97.0,565.0,56.0,43.0,84.6
51,Ludwig Maximilian University of Munich,Germany,2019,1,81.0,245.0,78.0,50.0,84.6
52,University of British Columbia,Canada,2019,3,158.0,662.0,99.0,29.0,84.5
53,University of Virginia,USA,2019,35,315.0,30.0,136.0,121.0,84.4
54,Ohio State University,USA,2019,36,113.0,233.0,113.0,32.0,84.3
55,King's College London,United Kingdom,2019,6,62.0,341.0,66.0,64.0,84.3
56,University of Oslo,Norway,2019,1,30.0,636.0,67.0,103.0,84.2
57,University of Colorado Boulder,USA,2019,37,139.0,168.0,29.0,81.0,84.1
58,Weizmann Institute of Science,Israel,2019,1,17.0,1001.0,34.0,232.0,84.0
59,Peking University,China,2019,1,351.0,63.0,251.0,33.0,84.0
60,University of Manchester,United Kingdom,2019,7,123.0,243.0,77.0,49.0,83.9
61,Purdue University,USA,2019,38,107.0,76.0,64.0,102.0,83.8
62,Hebrew University of Jerusalem,Israel,2019,2,25.0,381.0,41.0,150.0,83.8
63,University of Pittsburgh,USA,2019,39,237.0,210.0,149.0,30.0,83.7
64,University of Melbourne,Australia,2019,1,134.0,377.0,135.0,34.0,83.6
65,"University of California, Irvine",USA,2019,40,523.0,1001.0,22.0,85.0,83.6
66,"University of California, Santa Barbara",USA,2019,41,74.0,534.0,26.0,115.0,83.5
67,Rockefeller University,USA,2019,42,20.0,1001.0,7.0,336.0,83.5
68,University of Zurich,Switzerland,2019,2,118.0,713.0,50.0,72.0,83.4
69,University of Arizona,USA,2019,43,276.0,180.0,47.0,86.0,83.3
70,Tsinghua University,China,2019,2,403.0,100.0,251.0,37.0,83.3
71,Free University of Berlin,Germany,2019,2,133.0,1001.0,54.0,73.0,83.2
72,Heidelberg University,Germany,2019,3,83.0,854.0,115.0,61.0,83.2
73,Utrecht University,Netherlands,2019,1,241.0,353.0,143.0,42.0,83.1
74,Boston University,USA,2019,44,487.0,112.0,144.0,62.0,83.0
75,National Taiwan University,Taiwan,2019,1,155.0,36.0,251.0,114.0,83.0
76,Technical University of Munich,Germany,2019,4,45.0,323.0,145.0,83.0,82.9
77,University of Bristol,United Kingdom,2019,8,210.0,273.0,61.0,79.0,82.9
78,Paris-Sud University,France,2019,4,90.0,862.0,57.0,90.0,82.8
79,École Polytechnique Fédérale de Lausanne,Switzerland,2019,3,177.0,88.0,121.0,104.0,82.8
80,Osaka University,Japan,2019,3,80.0,56.0,217.0,109.0,82.7
81,University of Florida,USA,2019,45,243.0,453.0,124.0,55.0,82.7
82,Georgia Institute of Technology,USA,2019,46,193.0,156.0,91.0,93.0,82.6
83,University of Utah,USA,2019,47,152.0,175.0,88.0,97.0,82.6
84,Carnegie Mellon University,USA,2019,48,71.0,140.0,38.0,169.0,82.5
85,National University of Singapore,Singapore,2019,1,523.0,159.0,251.0,40.0,82.5
86,Keio University,Japan,2019,4,429.0,11.0,251.0,357.0,82.4
87,"Texas A&M University, College Station",USA,2019,49,523.0,155.0,83.0,105.0,82.4
88,Paris Diderot University,France,2019,5,216.0,1001.0,55.0,96.0,82.3
89,University of Alberta,Canada,2019,4,404.0,387.0,110.0,75.0,82.3
90,Emory University,USA,2019,50,430.0,202.0,182.0,57.0,82.2
91,University of Groningen,Netherlands,2019,2,182.0,479.0,98.0,78.0,82.2
92,Leiden University,Netherlands,2019,3,98.0,1001.0,84.0,95.0,82.1
93,University of Texas MD Anderson Cancer Center,USA,2019,51,523.0,1001.0,59.0,100.0,82.1
94,Tufts University,USA,2019,52,44.0,62.0,127.0,207.0,82.0
95,Aarhus University,Denmark,2019,2,164.0,345.0,105.0,82.0,82.0
96,University of Chinese Academy of Sciences,China,2019,3,523.0,1001.0,251.0,31.0,82.0
97,University of Rochester,USA,2019,53,65.0,70.0,198.0,136.0,81.9
98,Erasmus University Rotterdam,Netherlands,2019,4,523.0,83.0,234.0,77.0,81.9
99,"University of Maryland, College Park",USA,2019,54,106.0,438.0,201.0,60.0,81.8
100,University of Sydney,Australia,2019,2,201.0,588.0,251.0,38.0,81.8
101,Humboldt University of Berlin,Germany,2019,5,402.0,1001.0,125.0,71.0,81.7
102,Monash University,Australia,2019,3,441.0,390.0,162.0,68.0,81.7
103,Uppsala University,Sweden,2019,2,196.0,478.0,111.0,98.0,81.7
104,University of Tübingen,Germany,2019,6,50.0,1001.0,89.0,148.0,81.6
105,University of Montreal,Canada,2019,5,397.0,431.0,116.0,92.0,81.6
106,University of Basel,Switzerland,2019,4,51.0,290.0,122.0,147.0,81.5
107,University of Amsterdam,Netherlands,2019,5,148.0,926.0,247.0,51.0,81.5
108,Australian National University,Australia,2019,4,114.0,670.0,75.0,123.0,81.4
109,Rice University,USA,2019,55,102.0,81.0,70.0,190.0,81.4
110,Tokyo Institute of Technology,Japan,2019,5,183.0,69.0,49.0,228.0,81.4
111,Technion – Israel Institute of Technology,Israel,2019,3,57.0,283.0,40.0,215.0,81.3
112,KU Leuven,Belgium,2019,1,523.0,395.0,251.0,53.0,81.3
113,University of New South Wales,Australia,2019,5,466.0,117.0,251.0,76.0,81.3
114,Case Western Reserve University,USA,2019,56,46.0,244.0,195.0,127.0,81.2
115,University of Queensland,Australia,2019,6,281.0,554.0,251.0,56.0,81.2
116,Nagoya University,Japan,2019,6,59.0,284.0,68.0,179.0,81.1
117,University of Nottingham,United Kingdom,2019,9,218.0,394.0,72.0,128.0,81.1
118,KTH Royal Institute of Technology,Sweden,2019,3,132.0,44.0,130.0,218.0,81.1
119,Shanghai Jiao Tong University,China,2019,4,523.0,216.0,251.0,69.0,81.0
120,University of Geneva,Switzerland,2019,5,78.0,359.0,160.0,122.0,81.0
121,Zhejiang University,China,2019,5,523.0,475.0,251.0,63.0,81.0
122,University of Birmingham,United Kingdom,2019,10,85.0,356.0,171.0,113.0,80.9
123,Baylor College of Medicine,USA,2019,57,175.0,1001.0,101.0,125.0,80.9
124,University of Freiburg,Germany,2019,7,84.0,200.0,118.0,152.0,80.8
125,University of Southampton,United Kingdom,2019,11,468.0,328.0,134.0,112.0,80.8
126,University of Western Australia,Australia,2019,7,101.0,671.0,128.0,124.0,80.8
127,McMaster University,Canada,2019,6,153.0,673.0,153.0,108.0,80.7
128,University of São Paulo,Brazil,2019,1,457.0,264.0,219.0,89.0,80.7
129,University of Barcelona,Spain,2019,1,523.0,450.0,251.0,74.0,80.7
130,Nanyang Technological University,Singapore,2019,2,523.0,1001.0,251.0,67.0,80.6
131,INSEAD,France,2019,6,523.0,2.0,251.0,1001.0,80.6
132,Fudan University,China,2019,6,523.0,167.0,251.0,99.0,80.6
133,University of Strasbourg,France,2019,7,99.0,1001.0,32.0,208.0,80.5
134,University of Helsinki,Finland,2019,1,417.0,1001.0,226.0,80.0,80.5
135,University of Bonn,Germany,2019,8,110.0,472.0,112.0,149.0,80.5
136,Ghent University,Belgium,2019,2,415.0,621.0,233.0,84.0,80.4
137,University of Glasgow,United Kingdom,2019,12,282.0,280.0,164.0,119.0,80.4
138,Sapienza University of Rome,Italy,2019,1,421.0,454.0,155.0,117.0,80.4
139,Cardiff University,United Kingdom,2019,13,310.0,480.0,58.0,166.0,80.3
140,University of Notre Dame,USA,2019,58,147.0,33.0,251.0,277.0,80.3
141,Lund University,Sweden,2019,4,203.0,684.0,251.0,87.0,80.3
142,University of Iowa,USA,2019,59,197.0,300.0,142.0,134.0,80.2
143,Tel Aviv University,Israel,2019,4,401.0,136.0,251.0,116.0,80.2
144,Radboud University,Netherlands,2019,6,163.0,571.0,251.0,94.0,80.2
145,Grenoble Alpes University,France,2019,8,317.0,1001.0,251.0,88.0,80.2
146,VU Amsterdam,Netherlands,2019,7,523.0,1001.0,251.0,91.0,80.1
147,Brandeis University,USA,2019,60,21.0,227.0,27.0,520.0,80.1
148,Icahn School of Medicine at Mount Sinai,USA,2019,61,523.0,1001.0,210.0,107.0,80.1
149,University of Colorado Denver | Anschutz Medical Campus,USA,2019,62,523.0,1001.0,100.0,154.0,80.0
150,University of Science and Technology of China,China,2019,7,385.0,360.0,251.0,106.0,80.0
151,Aix-Marseille University,France,2019,9,494.0,924.0,251.0,101.0,80.0
152,Indiana University Bloomington,USA,2019,63,162.0,75.0,188.0,193.0,79.9
153,Michigan State University,USA,2019,64,263.0,258.0,251.0,110.0,79.9
154,University of Göttingen,Germany,2019,9,56.0,292.0,237.0,158.0,79.9
155,Goethe University Frankfurt,Germany,2019,10,217.0,693.0,76.0,186.0,79.9
156,University of Gothenburg,Sweden,2019,5,405.0,396.0,94.0,176.0,79.8
157,University of Bern,Switzerland,2019,6,169.0,1001.0,166.0,133.0,79.8
158,Tohoku University,Japan,2019,7,140.0,147.0,251.0,135.0,79.8
159,University of Massachusetts Amherst,USA,2019,65,322.0,241.0,102.0,188.0,79.7
160,University of Padova,Italy,2019,2,372.0,1001.0,208.0,120.0,79.7
161,Yonsei University,South Korea,2019,2,523.0,111.0,251.0,145.0,79.7
162,Norwegian University of Science and Technology,Norway,2019,2,333.0,391.0,33.0,259.0,79.7
163,University of Liverpool,United Kingdom,2019,14,108.0,422.0,176.0,151.0,79.6
164,University of Sheffield,United Kingdom,2019,15,130.0,469.0,202.0,137.0,79.6
165,MINES ParisTech,France,2019,10,124.0,9.0,214.0,1001.0,79.6
166,Arizona State University,USA,2019,66,523.0,756.0,200.0,130.0,79.5
167,University of Montpellier,France,2019,11,497.0,1001.0,251.0,111.0,79.5
168,Waseda University,Japan,2019,8,311.0,23.0,251.0,441.0,79.5
169,University of Hong Kong,Hong Kong,2019,1,523.0,160.0,251.0,139.0,79.5
170,University of Leeds,United Kingdom,2019,16,111.0,293.0,251.0,132.0,79.4
171,Queen Mary University of London,United Kingdom,2019,17,104.0,711.0,152.0,164.0,79.4
172,University of Warwick,United Kingdom,2019,18,343.0,199.0,156.0,173.0,79.4
173,Iowa State University,USA,2019,67,325.0,203.0,137.0,192.0,79.4
174,North Carolina State University,USA,2019,68,369.0,404.0,140.0,172.0,79.3
175,Nanjing University,China,2019,8,463.0,473.0,251.0,126.0,79.3
176,University of Hamburg,Germany,2019,11,248.0,427.0,251.0,129.0,79.3
177,Stockholm University,Sweden,2019,6,173.0,299.0,158.0,174.0,79.3
178,Korea University,South Korea,2019,3,523.0,94.0,251.0,178.0,79.2
179,University of Waterloo,Canada,2019,7,523.0,215.0,138.0,200.0,79.2
180,Université catholique de Louvain,Belgium,2019,3,523.0,491.0,117.0,198.0,79.2
181,University of Lausanne,Switzerland,2019,7,523.0,834.0,104.0,204.0,79.2
182,University of Missouri–Columbia,USA,2019,69,447.0,206.0,63.0,267.0,79.1
183,Wageningen University & Research,Netherlands,2019,8,409.0,888.0,173.0,156.0,79.1
184,University of Calgary,Canada,2019,8,523.0,218.0,251.0,144.0,79.1
185,HEC Paris,France,2019,12,400.0,5.0,251.0,1001.0,79.1
186,University of Ottawa,Canada,2019,9,523.0,423.0,251.0,131.0,79.0
187,Western University,Canada,2019,10,523.0,93.0,251.0,184.0,79.0
188,Chinese University of Hong Kong,Hong Kong,2019,2,393.0,1001.0,180.0,157.0,79.0
189,Hokkaido University,Japan,2019,9,231.0,294.0,107.0,230.0,79.0
190,University of Milan,Italy,2019,3,407.0,594.0,251.0,138.0,78.9
191,Sun Yat-sen University,China,2019,9,523.0,523.0,251.0,141.0,78.9
192,Sungkyunkwan University,South Korea,2019,4,523.0,229.0,251.0,155.0,78.9
193,Stony Brook University,USA,2019,70,252.0,1001.0,159.0,181.0,78.9
194,University of Bologna,Italy,2019,4,523.0,728.0,251.0,140.0,78.8
195,Autonomous University of Barcelona,Spain,2019,2,523.0,1001.0,251.0,143.0,78.8
196,London School of Hygiene & Tropical Medicine,United Kingdom,2019,19,479.0,1001.0,179.0,171.0,78.8
197,University of Alabama at Birmingham,USA,2019,71,523.0,986.0,251.0,146.0,78.8
198,Université libre de Bruxelles,Belgium,2019,4,261.0,261.0,120.0,247.0,78.7
199,KAIST,South Korea,2019,5,523.0,152.0,251.0,175.0,78.7
200,University of Texas Health Science Center at Houston,USA,2019,72,523.0,1001.0,96.0,246.0,78.7
201,University of Miami,USA,2019,73,523.0,237.0,251.0,163.0,78.7
202,University of Leicester,United Kingdom,2019,20,523.0,1001.0,109.0,245.0,78.6
203,Georgetown University,USA,2019,74,478.0,51.0,251.0,292.0,78.6
204,"University of California, Riverside",USA,2019,75,250.0,1001.0,167.0,195.0,78.6
205,Huazhong University of Science and Technology,China,2019,10,523.0,209.0,251.0,170.0,78.6
206,Virginia Commonwealth University,USA,2019,76,523.0,983.0,74.0,278.0,78.6
207,University of Georgia,USA,2019,77,348.0,319.0,196.0,194.0,78.5
208,"University of California, Santa Cruz",USA,2019,78,264.0,1001.0,151.0,205.0,78.5
209,TU Dresden,Germany,2019,12,523.0,1001.0,251.0,153.0,78.5
210,Kyushu University,Japan,2019,10,232.0,105.0,251.0,220.0,78.5
211,Newcastle University,United Kingdom,2019,21,474.0,508.0,183.0,197.0,78.4
212,University of Cologne,Germany,2019,13,471.0,271.0,215.0,185.0,78.4
213,Technical University of Denmark,Denmark,2019,3,490.0,764.0,220.0,168.0,78.4
214,University of Massachusetts Medical School,USA,2019,79,523.0,1001.0,45.0,314.0,78.4
215,University of Kansas,USA,2019,80,370.0,289.0,146.0,231.0,78.4
216,Oregon Health & Science University,USA,2019,81,523.0,1001.0,212.0,177.0,78.3
217,University of Adelaide,Australia,2019,8,246.0,757.0,251.0,161.0,78.3
218,Paris Descartes University,France,2019,13,316.0,843.0,239.0,162.0,78.3
219,University of Erlangen–Nuremberg,Germany,2019,14,517.0,910.0,251.0,159.0,78.3
220,University of Illinois at Chicago,USA,2019,82,359.0,1001.0,251.0,160.0,78.2
221,University of Münster,Germany,2019,15,286.0,772.0,224.0,180.0,78.2
222,Lomonosov Moscow State University,Russia,2019,1,95.0,348.0,174.0,249.0,78.2
223,University of Reading,United Kingdom,2019,22,75.0,95.0,129.0,369.0,78.2
224,Wake Forest University,USA,2019,83,523.0,68.0,251.0,284.0,78.2
225,Trinity College Dublin,Ireland,2019,1,304.0,87.0,230.0,272.0,78.1
226,Paul Sabatier University,France,2019,14,523.0,1001.0,251.0,165.0,78.1
227,RWTH Aachen University,Germany,2019,16,513.0,251.0,251.0,187.0,78.1
228,University of Lisbon,Portugal,2019,1,321.0,1001.0,229.0,182.0,78.1
229,Yeshiva University,USA,2019,84,142.0,1001.0,204.0,206.0,78.1
230,Claude Bernard University Lyon 1,France,2019,15,523.0,1001.0,251.0,167.0,78.0
231,University of Cincinnati,USA,2019,85,357.0,204.0,251.0,203.0,78.0
232,Karlsruhe Institute of Technology,Germany,2019,17,508.0,282.0,251.0,191.0,78.0
233,Colorado State University,USA,2019,86,332.0,1001.0,157.0,235.0,78.0
234,University of Houston,USA,2019,87,523.0,118.0,106.0,340.0,78.0
235,Johannes Gutenberg University Mainz,Germany,2019,18,523.0,1001.0,187.0,212.0,77.9
236,Delft University of Technology,Netherlands,2019,9,280.0,382.0,251.0,199.0,77.9
237,Charles University in Prague,Czech Republic,2019,1,486.0,1001.0,251.0,183.0,77.9
238,University of Würzburg,Germany,2019,19,136.0,908.0,249.0,201.0,77.9
239,University of Turin,Italy,2019,5,386.0,1001.0,251.0,189.0,77.9
240,Harbin Institute of Technology,China,2019,11,523.0,433.0,251.0,202.0,77.8
241,University of Manitoba,Canada,2019,11,346.0,220.0,150.0,287.0,77.8
242,Maastricht University,Netherlands,2019,10,523.0,1001.0,251.0,196.0,77.8
243,Kiel University,Germany,2019,20,476.0,885.0,213.0,221.0,77.8
244,University of Tsukuba,Japan,2019,11,523.0,1001.0,103.0,297.0,77.8
245,Wuhan University,China,2019,12,523.0,357.0,251.0,211.0,77.7
246,University of Auckland,New Zealand,2019,1,437.0,421.0,251.0,213.0,77.7
247,University of Delaware,USA,2019,88,360.0,691.0,107.0,311.0,77.7
248,Oregon State University,USA,2019,89,328.0,522.0,169.0,262.0,77.7
249,Complutense University of Madrid,Spain,2019,3,253.0,127.0,245.0,265.0,77.7
250,Xi'an Jiaotong University,China,2019,13,523.0,197.0,251.0,240.0,77.6
251,University of Sussex,United Kingdom,2019,23,249.0,393.0,73.0,353.0,77.6
252,University of Cape Town,South Africa,2019,1,195.0,263.0,251.0,236.0,77.6
253,"University of Maryland, Baltimore",USA,2019,90,523.0,1001.0,251.0,209.0,77.6
254,University of the Witwatersrand,South Africa,2019,2,293.0,79.0,251.0,308.0,77.6
255,University of Naples Federico II,Italy,2019,6,523.0,896.0,251.0,210.0,77.5
256,Queen's University,Canada,2019,12,477.0,367.0,139.0,296.0,77.5
257,University of Florence,Italy,2019,7,523.0,730.0,251.0,214.0,77.5
258,University of Connecticut,USA,2019,91,431.0,380.0,251.0,225.0,77.5
259,University of Aberdeen,United Kingdom,2019,24,512.0,638.0,161.0,281.0,77.5
260,Florida State University,USA,2019,92,523.0,619.0,251.0,219.0,77.5
261,University of Bergen,Norway,2019,3,365.0,1001.0,251.0,216.0,77.4
262,National Autonomous University of Mexico,Mexico,2019,1,298.0,1001.0,189.0,253.0,77.4
263,University of East Anglia,United Kingdom,2019,25,92.0,1001.0,147.0,304.0,77.4
264,Indiana University – Purdue University Indianapolis,USA,2019,93,523.0,912.0,251.0,217.0,77.4
265,University of Exeter,United Kingdom,2019,26,202.0,634.0,251.0,227.0,77.4
266,University of Vienna,Austria,2019,1,240.0,455.0,238.0,238.0,77.3
267,Xiamen University,China,2019,14,523.0,150.0,251.0,266.0,77.3
268,Jilin University,China,2019,15,523.0,528.0,251.0,226.0,77.3
269,University at Buffalo,USA,2019,94,523.0,661.0,251.0,222.0,77.3
270,University of Liège,Belgium,2019,5,185.0,1001.0,92.0,339.0,77.3
271,Virginia Tech,USA,2019,95,339.0,296.0,251.0,242.0,77.3
272,Shandong University,China,2019,16,523.0,751.0,251.0,223.0,77.2
273,"University of Tennessee, Knoxville",USA,2019,96,472.0,333.0,251.0,241.0,77.2
274,Sichuan University,China,2019,17,523.0,1001.0,251.0,224.0,77.2
275,University of Valencia,Spain,2019,4,523.0,1001.0,251.0,229.0,77.2
276,University of New Mexico,USA,2019,97,523.0,1001.0,251.0,233.0,77.2
277,Autonomous University of Madrid,Spain,2019,5,523.0,897.0,251.0,234.0,77.2
278,Laval University,Canada,2019,13,459.0,461.0,251.0,244.0,77.1
279,Wayne State University,USA,2019,98,445.0,265.0,251.0,254.0,77.1
280,University of South Florida,USA,2019,99,523.0,729.0,251.0,237.0,77.1
281,Tianjin University,China,2019,18,523.0,141.0,251.0,288.0,77.1
282,University College Dublin,Ireland,2019,2,523.0,248.0,251.0,257.0,77.1
283,Washington State University,USA,2019,100,269.0,786.0,141.0,310.0,77.0
284,City University of Hong Kong,Hong Kong,2019,3,523.0,1001.0,251.0,239.0,77.0
285,University of Pisa,Italy,2019,8,180.0,1001.0,251.0,248.0,77.0
286,Nankai University,China,2019,19,523.0,249.0,251.0,260.0,77.0
287,George Washington University,USA,2019,101,327.0,170.0,251.0,286.0,77.0
288,University of Kentucky,USA,2019,102,313.0,513.0,251.0,250.0,77.0
289,Louisiana State University,USA,2019,103,416.0,335.0,251.0,256.0,76.9
290,South China University of Technology,China,2019,20,523.0,222.0,251.0,275.0,76.9
291,Hong Kong University of Science and Technology,Hong Kong,2019,4,523.0,466.0,251.0,255.0,76.9
292,Grenoble INP,France,2019,16,68.0,1001.0,199.0,343.0,76.9
293,London School of Economics and Political Science,United Kingdom,2019,27,154.0,77.0,193.0,403.0,76.9
294,Durham University,United Kingdom,2019,28,506.0,285.0,251.0,271.0,76.9
295,University of Duisburg-Essen,Germany,2019,21,523.0,972.0,251.0,251.0,76.8
296,Medical University of Vienna,Austria,2019,2,523.0,1001.0,251.0,252.0,76.8
297,National and Kapodistrian University of Athens,Greece,2019,1,523.0,641.0,251.0,258.0,76.8
298,University of Nebraska–Lincoln,USA,2019,104,259.0,374.0,251.0,276.0,76.8
299,Hong Kong Polytechnic University,Hong Kong,2019,5,523.0,297.0,251.0,279.0,76.8
300,King Abdulaziz University,Saudi Arabia,2019,1,523.0,1001.0,251.0,261.0,76.8
301,Ruhr University Bochum,Germany,2019,22,523.0,368.0,251.0,280.0,76.7
302,University of Dundee,United Kingdom,2019,29,523.0,1001.0,119.0,351.0,76.7
303,University of Antwerp,Belgium,2019,6,523.0,605.0,251.0,270.0,76.7
304,Northeastern University,USA,2019,105,362.0,157.0,251.0,306.0,76.7
305,University of Parma,Italy,2019,9,103.0,819.0,60.0,454.0,76.7
306,Ulm University,Germany,2019,23,523.0,871.0,251.0,268.0,76.7
307,"Soochow University, China",China,2019,21,523.0,1001.0,251.0,263.0,76.6
308,University of York,United Kingdom,2019,30,523.0,1001.0,251.0,264.0,76.6
309,University of Rome Tor Vergata,Italy,2019,10,523.0,1001.0,251.0,269.0,76.6
310,Aalto University,Finland,2019,2,523.0,207.0,251.0,294.0,76.6
311,École nationale d'administration,France,2019,17,523.0,7.0,251.0,1001.0,76.6
312,Southeast University,China,2019,22,523.0,921.0,251.0,274.0,76.6
313,University of Lille,France,2019,18,500.0,1001.0,251.0,273.0,76.6
314,National Cheng Kung University,Taiwan,2019,2,523.0,103.0,251.0,348.0,76.5
315,Southern Methodist University,USA,2019,106,208.0,27.0,251.0,676.0,76.5
316,Leipzig University,Germany,2019,24,448.0,1001.0,241.0,282.0,76.5
317,Eindhoven University of Technology,Netherlands,2019,11,523.0,803.0,209.0,298.0,76.5
318,University of Lorraine,France,2019,19,491.0,378.0,216.0,307.0,76.5
319,Umeå University,Sweden,2019,7,523.0,1001.0,251.0,283.0,76.5
320,University of Genoa,Italy,2019,11,523.0,1001.0,251.0,285.0,76.4
321,Dalhousie University,Canada,2019,14,198.0,279.0,251.0,302.0,76.4
322,University of Porto,Portugal,2019,2,450.0,667.0,251.0,291.0,76.4
323,Central South University,China,2019,23,523.0,228.0,251.0,309.0,76.4
324,Chinese Academy of Medical Sciences & Peking Union Medical College,China,2019,24,523.0,1001.0,251.0,289.0,76.4
325,Friedrich Schiller University Jena,Germany,2019,25,523.0,1001.0,251.0,290.0,76.4
326,Hanyang University,South Korea,2019,6,523.0,219.0,251.0,318.0,76.4
327,Dalian University of Technology,China,2019,25,523.0,246.0,251.0,315.0,76.3
328,Tongji University,China,2019,26,523.0,242.0,251.0,317.0,76.3
329,Polytechnic University of Milan,Italy,2019,12,373.0,424.0,184.0,346.0,76.3
330,Simon Fraser University,Canada,2019,15,523.0,1001.0,251.0,293.0,76.3
331,Versailles Saint-Quentin-en-Yvelines University,France,2019,20,523.0,1001.0,251.0,295.0,76.3
332,University of South Carolina - Columbia,USA,2019,107,523.0,515.0,251.0,300.0,76.3
333,University of Otago,New Zealand,2019,2,523.0,833.0,251.0,299.0,76.2
334,University of Düsseldorf,Germany,2019,26,228.0,1001.0,251.0,303.0,76.2
335,Ben-Gurion University of the Negev,Israel,2019,5,523.0,1001.0,163.0,363.0,76.2
336,École des ponts ParisTech,France,2019,21,96.0,25.0,251.0,937.0,76.2
337,University of Granada,Spain,2019,6,523.0,1001.0,251.0,301.0,76.2
338,National Tsing Hua University,Taiwan,2019,3,188.0,1001.0,251.0,313.0,76.2
339,Drexel University,USA,2019,108,523.0,260.0,205.0,362.0,76.2
340,Pohang University of Science and Technology,South Korea,2019,7,523.0,1001.0,251.0,305.0,76.1
341,Linköping University,Sweden,2019,8,523.0,560.0,251.0,319.0,76.1
342,Beihang University,China,2019,27,523.0,848.0,251.0,312.0,76.1
343,Queen's University Belfast,United Kingdom,2019,31,449.0,791.0,251.0,316.0,76.1
344,University of Buenos Aires,Argentina,2019,1,238.0,1001.0,251.0,320.0,76.1
345,University of Pavia,Italy,2019,13,473.0,681.0,245.0,322.0,76.1
