World Rank,Institution,Location,Year,National Rank,Education Rank,Employability Rank,Faculty Rank,Research Rank,Score
25,University of Washington,USA,2023,19.0,74.0,227.0,25.0,10.0,87.4
26,McGill University,Canada,2023,2.0,25.0,109.0,36.0,45.0,87.2
27,Kyoto University,Japan,2023,2.0,38.0,32.0,64.0,79.0,87.1
28,University of Wisconsin–Madison,USA,2023,20.0,36.0,102.0,30.0,41.0,87.0
29,Imperial College London,United Kingdom,2023,4.0,68.0,123.0,55.0,18.0,86.8
30,ETH Zurich,Switzerland,2023,1.0,64.0,88.0,24.0,42.0,86.7
31,Seoul National University,South Korea,2023,1.0,299.0,22.0,154.0,57.0,86.6
32,Paris-Saclay University,France,2023,2.0,152.0,137.0,46.0,14.0,86.4
33,"University of California, San Diego",USA,2023,21.0,128.0,1001.0,12.0,22.0,86.3
34,University of Texas at Austin,USA,2023,22.0,92.0,64.0,17.0,63.0,86.2
35,University of Copenhagen,Denmark,2023,1.0,96.0,379.0,41.0,26.0,86.1
36,"University of California, San Francisco",USA,2023,23.0,552.0,1001.0,15.0,27.0,86.0
37,University of North Carolina at Chapel Hill,USA,2023,24.0,76.0,92.0,71.0,39.0,85.9
38,Karolinska Institute,Sweden,2023,1.0,39.0,1001.0,35.0,62.0,85.8
39,Paris City University,France,2023,3.0,254.0,958.0,60.0,17.0,85.7
40,King's College London,United Kingdom,2023,5.0,51.0,505.0,28.0,53.0,85.6
41,Sorbonne University,France,2023,4.0,103.0,324.0,92.0,19.0,85.5
42,Dartmouth College,USA,2023,25.0,45.0,18.0,107.0,286.0,85.4
43,Washington University in St. Louis,USA,2023,26.0,106.0,144.0,37.0,48.0,85.3
44,Tsinghua University,China,2023,1.0,346.0,56.0,283.0,20.0,85.2
45,Institut Polytechnique de Paris,France,2023,5.0,102.0,9.0,188.0,370.0,85.1
46,Ludwig Maximilian University of Munich,Germany,2023,1.0,56.0,254.0,57.0,52.0,85.0
47,University of Minnesota - Twin Cities,USA,2023,27.0,78.0,318.0,84.0,34.0,84.9
48,University of Edinburgh,United Kingdom,2023,6.0,55.0,473.0,63.0,49.0,84.9
49,Peking University,China,2023,2.0,369.0,58.0,283.0,25.0,84.8
50,University of Manchester,United Kingdom,2023,7.0,89.0,417.0,33.0,56.0,84.7
51,University of British Columbia,Canada,2023,3.0,109.0,554.0,87.0,35.0,84.6
52,"University of California, Davis",USA,2023,28.0,87.0,526.0,54.0,54.0,84.5
53,University of Southern California,USA,2023,29.0,252.0,133.0,29.0,75.0,84.5
54,Pennsylvania State University,USA,2023,30.0,297.0,171.0,56.0,55.0,84.4
55,University of Chinese Academy of Sciences,China,2023,3.0,552.0,1001.0,283.0,6.0,84.3
56,Vanderbilt University,USA,2023,31.0,392.0,89.0,65.0,71.0,84.2
57,University of Melbourne,Australia,2023,1.0,142.0,411.0,130.0,33.0,84.2
58,Free University of Berlin,Germany,2023,2.0,80.0,1001.0,44.0,76.0,84.1
59,Humboldt University of Berlin,Germany,2023,3.0,85.0,1001.0,50.0,69.0,84.0
60,Ohio State University,USA,2023,32.0,129.0,294.0,133.0,40.0,84.0
61,Rockefeller University,USA,2023,33.0,13.0,1001.0,8.0,460.0,83.9
62,Rutgers University,USA,2023,34.0,230.0,150.0,27.0,95.0,83.8
63,University of Zurich,Switzerland,2023,2.0,90.0,578.0,58.0,72.0,83.8
64,Brown University,USA,2023,35.0,75.0,55.0,121.0,138.0,83.7
65,Purdue University,USA,2023,36.0,94.0,91.0,75.0,114.0,83.6
66,University of Colorado Boulder,USA,2023,37.0,153.0,169.0,52.0,97.0,83.6
67,Georgia Institute of Technology,USA,2023,38.0,313.0,165.0,26.0,115.0,83.5
68,Heidelberg University,Germany,2023,4.0,135.0,1001.0,83.0,60.0,83.5
69,"Texas A&M University, College Station",USA,2023,39.0,552.0,129.0,72.0,85.0,83.4
70,Hebrew University of Jerusalem,Israel,2023,1.0,29.0,346.0,39.0,195.0,83.3
71,University of Virginia,USA,2023,40.0,358.0,37.0,176.0,137.0,83.3
72,Utrecht University,Netherlands,2023,1.0,180.0,481.0,161.0,43.0,83.2
73,University of Texas Southwestern Medical Center,USA,2023,41.0,41.0,1001.0,42.0,167.0,83.2
74,Shanghai Jiao Tong University,China,2023,4.0,552.0,140.0,283.0,29.0,83.1
75,University of Pittsburgh,USA,2023,42.0,234.0,208.0,267.0,38.0,83.0
76,University of Alberta,Canada,2023,4.0,327.0,488.0,67.0,88.0,83.0
77,Uppsala University,Sweden,2023,2.0,97.0,412.0,70.0,105.0,82.9
78,Technical University of Munich,Germany,2023,5.0,81.0,368.0,144.0,77.0,82.9
79,"University of Maryland, College Park",USA,2023,43.0,122.0,387.0,152.0,68.0,82.8
80,University of Amsterdam,Netherlands,2023,2.0,239.0,689.0,201.0,44.0,82.8
81,National University of Singapore,Singapore,2023,1.0,365.0,181.0,283.0,37.0,82.7
82,"University of California, Irvine",USA,2023,44.0,393.0,1001.0,34.0,110.0,82.7
83,University of Oslo,Norway,2023,1.0,121.0,798.0,79.0,94.0,82.6
84,University of Birmingham,United Kingdom,2023,8.0,50.0,486.0,170.0,103.0,82.6
85,Zhejiang University,China,2023,5.0,552.0,351.0,283.0,32.0,82.5
86,University of Florida,USA,2023,45.0,326.0,426.0,139.0,65.0,82.5
87,Weizmann Institute of Science,Israel,2023,2.0,24.0,1001.0,51.0,289.0,82.4
88,Leiden University,Netherlands,2023,3.0,124.0,1001.0,77.0,100.0,82.4
89,Fudan University,China,2023,6.0,353.0,93.0,283.0,59.0,82.3
90,Boston University,USA,2023,46.0,428.0,111.0,200.0,80.0,82.3
91,University of Rochester,USA,2023,47.0,65.0,70.0,132.0,185.0,82.2
92,University of Sydney,Australia,2023,2.0,198.0,627.0,283.0,36.0,82.2
93,University of Bristol,United Kingdom,2023,9.0,186.0,430.0,78.0,99.0,82.1
94,Erasmus University Rotterdam,Netherlands,2023,4.0,535.0,68.0,270.0,89.0,82.1
95,University of Arizona,USA,2023,48.0,498.0,237.0,73.0,107.0,82.1
96,École Polytechnique Fédérale de Lausanne,Switzerland,2023,3.0,552.0,83.0,112.0,124.0,82.0
97,University of Göttingen,Germany,2023,6.0,44.0,369.0,104.0,162.0,82.0
98,"University of California, Santa Barbara",USA,2023,49.0,211.0,535.0,21.0,156.0,81.9
99,Carnegie Mellon University,USA,2023,50.0,70.0,113.0,40.0,223.0,81.9
100,Osaka University,Japan,2023,3.0,145.0,74.0,124.0,147.0,81.8
101,Aarhus University,Denmark,2023,2.0,228.0,296.0,134.0,87.0,81.8
102,National Taiwan University,Taiwan,2023,1.0,336.0,41.0,283.0,134.0,81.8
103,Keio University,Japan,2023,4.0,519.0,13.0,283.0,397.0,81.7
104,University of New South Wales,Australia,2023,3.0,551.0,120.0,283.0,64.0,81.7
105,University of Queensland,Australia,2023,4.0,419.0,669.0,243.0,47.0,81.6
106,University of Groningen,Netherlands,2023,5.0,271.0,586.0,140.0,81.0,81.6
107,KU Leuven,Belgium,2023,1.0,537.0,414.0,249.0,50.0,81.6
108,University of Leeds,United Kingdom,2023,10.0,132.0,458.0,53.0,139.0,81.5
109,University of São Paulo,Brazil,2023,1.0,497.0,381.0,156.0,78.0,81.5
110,University of Geneva,Switzerland,2023,4.0,72.0,480.0,103.0,132.0,81.4
111,University of Basel,Switzerland,2023,5.0,60.0,305.0,82.0,164.0,81.4
112,University of Texas MD Anderson Cancer Center,USA,2023,51.0,552.0,1001.0,88.0,98.0,81.4
113,University of Tübingen,Germany,2023,7.0,52.0,926.0,99.0,154.0,81.3
114,Indiana University Bloomington,USA,2023,52.0,251.0,94.0,178.0,119.0,81.3
115,University of Bonn,Germany,2023,8.0,73.0,494.0,86.0,145.0,81.2
116,Sapienza University of Rome,Italy,2023,1.0,455.0,502.0,101.0,106.0,81.2
117,University of Utah,USA,2023,53.0,302.0,202.0,135.0,111.0,81.2
118,Nagoya University,Japan,2023,5.0,67.0,211.0,59.0,210.0,81.1
119,University of Science and Technology of China,China,2023,7.0,552.0,261.0,283.0,58.0,81.1
120,INSEAD,France,2023,6.0,552.0,2.0,283.0,1001.0,81.1
121,Monash University,Australia,2023,5.0,552.0,532.0,283.0,51.0,81.0
122,University of Montreal,Canada,2023,5.0,461.0,517.0,126.0,101.0,81.0
123,Sun Yat-sen University,China,2023,8.0,552.0,334.0,283.0,61.0,80.9
124,Ghent University,Belgium,2023,2.0,345.0,558.0,196.0,86.0,80.9
125,University of Southampton,United Kingdom,2023,11.0,454.0,293.0,115.0,117.0,80.9
126,University of Helsinki,Finland,2023,1.0,200.0,788.0,164.0,93.0,80.8
127,Huazhong University of Science and Technology,China,2023,9.0,552.0,167.0,283.0,73.0,80.8
128,Australian National University,Australia,2023,6.0,171.0,518.0,80.0,140.0,80.8
129,University of Glasgow,United Kingdom,2023,12.0,133.0,397.0,141.0,123.0,80.7
130,University of Freiburg,Germany,2023,9.0,91.0,230.0,100.0,166.0,80.7
131,Emory University,USA,2023,54.0,469.0,270.0,283.0,70.0,80.7
132,Baylor College of Medicine,USA,2023,55.0,93.0,1001.0,159.0,126.0,80.6
133,Nanyang Technological University,Singapore,2023,2.0,552.0,829.0,283.0,66.0,80.6
134,University of Barcelona,Spain,2023,1.0,552.0,631.0,283.0,67.0,80.6
135,University of Strasbourg,France,2023,7.0,118.0,1001.0,49.0,209.0,80.5
136,University of Liverpool,United Kingdom,2023,13.0,151.0,522.0,97.0,151.0,80.5
137,University of Bern,Switzerland,2023,6.0,155.0,1001.0,160.0,121.0,80.5
138,Goethe University Frankfurt,Germany,2023,10.0,190.0,790.0,43.0,205.0,80.4
139,University of Nottingham,United Kingdom,2023,14.0,193.0,553.0,106.0,144.0,80.4
140,KTH Royal Institute of Technology,Sweden,2023,3.0,236.0,51.0,187.0,238.0,80.4
141,Lund University,Sweden,2023,4.0,196.0,460.0,260.0,96.0,80.3
142,Case Western Reserve University,USA,2023,56.0,69.0,297.0,182.0,170.0,80.3
143,Tohoku University,Japan,2023,6.0,139.0,151.0,155.0,175.0,80.3
144,University of Colorado Anschutz Medical Campus,USA,2023,57.0,552.0,1001.0,95.0,150.0,80.3
145,University of Iowa,USA,2023,58.0,104.0,268.0,186.0,149.0,80.2
146,Stockholm University,Sweden,2023,5.0,166.0,226.0,94.0,183.0,80.2
147,Nanjing University,China,2023,10.0,484.0,353.0,283.0,90.0,80.2
148,VU Amsterdam,Netherlands,2023,6.0,552.0,1001.0,283.0,84.0,80.1
149,Grenoble Alpes University,France,2023,8.0,308.0,1001.0,240.0,104.0,80.1
150,University of Western Australia,Australia,2023,7.0,241.0,552.0,199.0,128.0,80.1
151,Michigan State University,USA,2023,59.0,202.0,195.0,283.0,113.0,80.0
152,University of Sheffield,United Kingdom,2023,15.0,197.0,655.0,151.0,146.0,80.0
153,Tufts University,USA,2023,60.0,86.0,69.0,165.0,271.0,80.0
154,Tel Aviv University,Israel,2023,3.0,398.0,130.0,283.0,122.0,80.0
155,Queen Mary University of London,United Kingdom,2023,16.0,115.0,699.0,145.0,172.0,79.9
156,Cardiff University,United Kingdom,2023,17.0,404.0,365.0,90.0,187.0,79.9
157,Aix-Marseille University,France,2023,9.0,518.0,929.0,283.0,92.0,79.9
158,University of Hong Kong,China,2023,11.0,552.0,170.0,283.0,120.0,79.8
159,Korea University,South Korea,2023,2.0,552.0,76.0,283.0,171.0,79.8
160,Yonsei University,South Korea,2023,3.0,552.0,106.0,283.0,141.0,79.8
161,Radboud University,Netherlands,2023,7.0,464.0,693.0,282.0,102.0,79.8
162,Newcastle University,United Kingdom,2023,18.0,489.0,596.0,91.0,191.0,79.7
163,Xi'an Jiaotong University,China,2023,12.0,552.0,158.0,283.0,133.0,79.7
164,Icahn School of Medicine at Mount Sinai,USA,2023,61.0,552.0,1001.0,283.0,108.0,79.7
165,Tokyo Institute of Technology,Japan,2023,7.0,330.0,105.0,74.0,282.0,79.6
166,University of Montpellier,France,2023,10.0,479.0,1001.0,283.0,109.0,79.6
167,Rice University,USA,2023,62.0,105.0,122.0,119.0,269.0,79.6
168,University of Gothenburg,Sweden,2023,6.0,442.0,407.0,146.0,176.0,79.6
169,University of Massachusetts Amherst,USA,2023,63.0,496.0,276.0,76.0,226.0,79.5
170,Wuhan University,China,2023,13.0,552.0,349.0,283.0,116.0,79.5
171,University of Padova,Italy,2023,2.0,466.0,1001.0,283.0,112.0,79.5
172,University of Hamburg,Germany,2023,11.0,248.0,546.0,283.0,118.0,79.5
173,Chinese University of Hong Kong,China,2023,14.0,413.0,1001.0,250.0,130.0,79.4
174,McMaster University,Canada,2023,6.0,438.0,812.0,230.0,142.0,79.4
175,Tianjin University,China,2023,15.0,552.0,146.0,283.0,148.0,79.4
176,Technion – Israel Institute of Technology,Israel,2023,4.0,125.0,457.0,69.0,266.0,79.4
177,University of Warwick,United Kingdom,2023,19.0,504.0,182.0,231.0,174.0,79.3
178,Norwegian University of Science and Technology,Norway,2023,2.0,260.0,510.0,61.0,256.0,79.3
179,Xiamen University,China,2023,16.0,552.0,78.0,283.0,201.0,79.3
180,University of Milan,Italy,2023,3.0,473.0,567.0,283.0,125.0,79.3
181,Wageningen University & Research,Netherlands,2023,8.0,425.0,807.0,209.0,159.0,79.2
182,Iowa State University,USA,2023,64.0,340.0,142.0,153.0,225.0,79.2
183,University of Notre Dame,USA,2023,65.0,307.0,39.0,283.0,300.0,79.2
184,Harbin Institute of Technology,China,2023,17.0,552.0,541.0,283.0,129.0,79.2
185,University of Bologna,Italy,2023,4.0,552.0,792.0,283.0,127.0,79.1
186,Arizona State University,USA,2023,66.0,444.0,591.0,266.0,143.0,79.1
187,University of Cologne,Germany,2023,12.0,350.0,223.0,183.0,196.0,79.1
188,Western University,Canada,2023,7.0,424.0,80.0,283.0,215.0,79.1
189,University of Alabama at Birmingham,USA,2023,67.0,552.0,1001.0,206.0,169.0,79.0
190,Autonomous University of Barcelona,Spain,2023,2.0,552.0,1001.0,283.0,131.0,79.0
191,Shandong University,China,2023,18.0,552.0,1001.0,283.0,135.0,79.0
192,University of Lausanne,Switzerland,2023,7.0,261.0,711.0,136.0,211.0,79.0
193,Sichuan University,China,2023,19.0,552.0,1001.0,283.0,136.0,78.9
194,Sungkyunkwan University,South Korea,2023,4.0,552.0,225.0,283.0,153.0,78.9
195,University of Calgary,Canada,2023,8.0,552.0,234.0,283.0,152.0,78.9
196,North Carolina State University,USA,2023,68.0,371.0,437.0,179.0,192.0,78.9
197,Technical University of Denmark,Denmark,2023,3.0,205.0,848.0,190.0,189.0,78.8
198,University of Vienna,Austria,2023,1.0,143.0,503.0,120.0,241.0,78.8
199,University of Connecticut,USA,2023,69.0,495.0,389.0,114.0,233.0,78.8
200,Tongji University,China,2023,20.0,552.0,186.0,283.0,165.0,78.8
201,Stony Brook University,USA,2023,70.0,219.0,1001.0,147.0,217.0,78.7
202,University of Lisbon,Portugal,2023,1.0,445.0,1001.0,236.0,173.0,78.7
203,Central South University,China,2023,21.0,552.0,265.0,283.0,161.0,78.7
204,University of Waterloo,Canada,2023,9.0,552.0,220.0,214.0,212.0,78.7
205,University of Münster,Germany,2023,13.0,374.0,819.0,195.0,194.0,78.7
206,South China University of Technology,China,2023,22.0,552.0,314.0,283.0,160.0,78.6
207,University of Adelaide,Australia,2023,8.0,176.0,936.0,283.0,155.0,78.6
208,London School of Hygiene & Tropical Medicine,United Kingdom,2023,20.0,279.0,1001.0,123.0,235.0,78.6
209,University of Kansas,USA,2023,71.0,250.0,528.0,116.0,253.0,78.6
210,Nankai University,China,2023,23.0,552.0,117.0,283.0,207.0,78.5
211,Institut national du service public,France,2023,11.0,552.0,3.0,283.0,1001.0,78.5
212,University of Ottawa,Canada,2023,10.0,552.0,482.0,283.0,158.0,78.5
213,University of Georgia,USA,2023,72.0,434.0,290.0,166.0,229.0,78.5
214,RWTH Aachen University,Germany,2023,14.0,508.0,194.0,283.0,181.0,78.5
215,Hong Kong University of Science and Technology,China,2023,24.0,552.0,566.0,142.0,237.0,78.4
216,Johannes Gutenberg University Mainz,Germany,2023,15.0,552.0,1001.0,181.0,214.0,78.4
217,Lomonosov Moscow State University,Russia,2023,1.0,134.0,404.0,207.0,227.0,78.4
218,Jilin University,China,2023,25.0,552.0,367.0,283.0,168.0,78.4
219,Technical University of Dresden,Germany,2023,16.0,552.0,1001.0,283.0,157.0,78.3
220,Waseda University,Japan,2023,8.0,352.0,26.0,283.0,517.0,78.3
221,Université catholique de Louvain,Belgium,2023,3.0,552.0,538.0,131.0,247.0,78.3
222,Southeast University,China,2023,26.0,552.0,802.0,283.0,163.0,78.3
223,The Scripps Research Institute,USA,2023,73.0,552.0,1001.0,32.0,358.0,78.3
224,"University of Tennessee, Knoxville",USA,2023,74.0,433.0,559.0,222.0,208.0,78.2
225,Georgetown University,USA,2023,75.0,377.0,43.0,283.0,343.0,78.2
226,University of Würzburg,Germany,2023,17.0,150.0,1001.0,234.0,216.0,78.2
227,University of Turin,Italy,2023,5.0,237.0,1001.0,283.0,179.0,78.2
228,KAIST,South Korea,2023,5.0,552.0,127.0,283.0,221.0,78.2
229,University of Erlangen–Nuremberg,Germany,2023,18.0,432.0,847.0,283.0,178.0,78.1
230,University of Missouri–Columbia,USA,2023,76.0,437.0,245.0,89.0,322.0,78.1
231,Hokkaido University,Japan,2023,9.0,357.0,239.0,167.0,268.0,78.1
232,Kiel University,Germany,2023,19.0,360.0,1001.0,143.0,259.0,78.1
233,"Soochow University, China",China,2023,27.0,552.0,1001.0,283.0,177.0,78.1
234,Université libre de Bruxelles,Belgium,2023,4.0,450.0,358.0,174.0,252.0,78.0
235,University of Naples Federico II,Italy,2023,6.0,552.0,758.0,283.0,180.0,78.0
236,University of Miami,USA,2023,77.0,552.0,228.0,283.0,206.0,78.0
237,University of Sussex,United Kingdom,2023,21.0,112.0,576.0,81.0,354.0,78.0
238,Charles University in Prague,Czech Republic,2023,1.0,332.0,1001.0,283.0,182.0,78.0
239,Brandeis University,USA,2023,78.0,33.0,256.0,48.0,663.0,77.9
240,University of Illinois at Chicago,USA,2023,79.0,499.0,777.0,279.0,188.0,77.9
241,University of Cincinnati,USA,2023,80.0,488.0,263.0,283.0,200.0,77.9
242,Karlsruhe Institute of Technology,Germany,2023,20.0,478.0,281.0,283.0,199.0,77.9
243,Claude Bernard University Lyon 1,France,2023,12.0,552.0,882.0,283.0,184.0,77.9
244,Hong Kong Polytechnic University,China,2023,28.0,552.0,322.0,283.0,193.0,77.8
245,King Abdulaziz University,Saudi Arabia,2023,1.0,552.0,1001.0,283.0,186.0,77.8
246,Kyushu University,Japan,2023,10.0,268.0,132.0,283.0,236.0,77.8
247,Trinity College Dublin,Ireland,2023,1.0,207.0,90.0,246.0,301.0,77.8
248,University of Leicester,United Kingdom,2023,22.0,552.0,1001.0,96.0,296.0,77.8
249,Complutense University of Madrid,Spain,2023,3.0,210.0,187.0,220.0,272.0,77.7
250,Yeshiva University,USA,2023,81.0,111.0,1001.0,198.0,274.0,77.7
251,City University of Hong Kong,China,2023,29.0,552.0,1001.0,283.0,190.0,77.7
252,"University of California, Riverside",USA,2023,82.0,394.0,1001.0,213.0,240.0,77.7
253,University of Reading,United Kingdom,2023,23.0,126.0,134.0,110.0,407.0,77.7
254,Beihang University,China,2023,30.0,552.0,914.0,283.0,197.0,77.7
255,University of Exeter,United Kingdom,2023,24.0,381.0,773.0,283.0,204.0,77.6
256,University of Texas Health Science Center at Houston,USA,2023,83.0,552.0,1001.0,148.0,275.0,77.6
257,Paul Sabatier University,France,2023,13.0,552.0,1001.0,283.0,198.0,77.6
258,Maastricht University,Netherlands,2023,9.0,552.0,1001.0,283.0,202.0,77.6
259,University of Bordeaux,France,2023,14.0,552.0,1001.0,283.0,203.0,77.6
260,Colorado State University,USA,2023,84.0,463.0,1001.0,194.0,257.0,77.5
261,University of Houston,USA,2023,85.0,552.0,184.0,127.0,344.0,77.5
262,Wake Forest University,USA,2023,86.0,552.0,67.0,283.0,334.0,77.5
263,Delft University of Technology,Netherlands,2023,10.0,264.0,419.0,283.0,219.0,77.5
264,University of Florence,Italy,2023,7.0,552.0,765.0,283.0,213.0,77.5
265,Virginia Commonwealth University,USA,2023,87.0,552.0,971.0,122.0,312.0,77.4
266,Dalian University of Technology,China,2023,31.0,552.0,282.0,283.0,224.0,77.4
267,University of Cape Town,South Africa,2023,1.0,182.0,224.0,283.0,245.0,77.4
268,University of Auckland,New Zealand,2023,1.0,524.0,465.0,283.0,222.0,77.4
269,Oregon Health & Science University,USA,2023,88.0,552.0,1001.0,283.0,218.0,77.4
270,Virginia Tech,USA,2023,89.0,501.0,327.0,283.0,231.0,77.4
271,University of Genoa,Italy,2023,8.0,536.0,1001.0,244.0,254.0,77.3
272,University of Pisa,Italy,2023,9.0,325.0,1001.0,283.0,220.0,77.3
273,Oregon State University,USA,2023,90.0,243.0,509.0,217.0,277.0,77.3
274,China Europe International Business School,China,2023,32.0,552.0,5.0,283.0,1001.0,77.3
275,Leipzig University,Germany,2023,21.0,208.0,1001.0,208.0,280.0,77.3
276,National Autonomous University of Mexico,Mexico,2023,1.0,400.0,1001.0,237.0,261.0,77.3
277,P.N. Lebedev Physical Institute of the Russian Academy of Sciences,Russia,2023,2.0,34.0,1001.0,118.0,558.0,77.2
278,National and Kapodistrian University of Athens,Greece,2023,1.0,552.0,565.0,283.0,228.0,77.2
279,King Abdullah University of Science and Technology,Saudi Arabia,2023,2.0,552.0,1001.0,171.0,297.0,77.2
280,HEC Paris,France,2023,15.0,552.0,7.0,283.0,1001.0,77.2
281,University of Tsukuba,Japan,2023,11.0,552.0,1001.0,150.0,315.0,77.2
282,University of Manitoba,Canada,2023,11.0,337.0,308.0,193.0,308.0,77.1
283,University of Lorraine,France,2023,16.0,542.0,498.0,177.0,306.0,77.1
284,University of East Anglia,United Kingdom,2023,25.0,88.0,1001.0,173.0,360.0,77.1
285,University of Valencia,Spain,2023,4.0,552.0,1001.0,283.0,230.0,77.1
286,University of Bergen,Norway,2023,3.0,383.0,1001.0,283.0,232.0,77.1
287,George Washington University,USA,2023,91.0,406.0,147.0,283.0,283.0,77.1
288,University College Dublin,Ireland,2023,2.0,552.0,269.0,283.0,258.0,77.0
289,Medical University of Vienna,Austria,2023,2.0,552.0,1001.0,283.0,234.0,77.0
290,University of the Witwatersrand,South Africa,2023,2.0,199.0,98.0,283.0,335.0,77.0
291,Autonomous University of Madrid,Spain,2023,5.0,552.0,1001.0,283.0,239.0,77.0
292,University of Antwerp,Belgium,2023,5.0,515.0,434.0,283.0,248.0,77.0
293,Beijing Institute of Technology,China,2023,33.0,552.0,844.0,283.0,242.0,77.0
294,University of Electronic Science and Technology of China,China,2023,34.0,552.0,633.0,283.0,244.0,76.9
295,Florida State University,USA,2023,92.0,552.0,515.0,283.0,250.0,76.9
296,University of Liège,Belgium,2023,6.0,183.0,1001.0,105.0,381.0,76.9
297,University of Southern Denmark,Denmark,2023,4.0,552.0,1001.0,283.0,243.0,76.9
298,Hunan University,China,2023,35.0,552.0,569.0,283.0,249.0,76.9
299,Laval University,Canada,2023,12.0,550.0,354.0,283.0,260.0,76.9
300,Zhengzhou University,China,2023,36.0,552.0,1001.0,283.0,246.0,76.8
301,University of Massachusetts Medical School,USA,2023,93.0,552.0,1001.0,85.0,396.0,76.8
302,Washington State University,USA,2023,94.0,552.0,1001.0,184.0,319.0,76.8
303,"University of Maryland, Baltimore",USA,2023,95.0,552.0,1001.0,283.0,251.0,76.8
304,Beijing Normal University,China,2023,37.0,552.0,1001.0,283.0,255.0,76.8
305,University at Buffalo,USA,2023,96.0,552.0,625.0,283.0,262.0,76.8
306,"University of California, Santa Cruz",USA,2023,97.0,378.0,1001.0,271.0,273.0,76.8
307,University of Aberdeen,United Kingdom,2023,26.0,289.0,799.0,157.0,356.0,76.7
308,University of Delaware,USA,2023,98.0,382.0,438.0,167.0,357.0,76.7
309,University of Porto,Portugal,2023,2.0,523.0,766.0,283.0,263.0,76.7
310,University of Kentucky,USA,2023,99.0,292.0,529.0,283.0,270.0,76.7
311,University of Pavia,Italy,2023,10.0,476.0,841.0,220.0,305.0,76.7
312,Hanyang University,South Korea,2023,6.0,552.0,198.0,283.0,291.0,76.7
313,University of Lille,France,2023,17.0,552.0,1001.0,283.0,264.0,76.6
314,University of South Florida,USA,2023,100.0,552.0,856.0,283.0,265.0,76.6
315,University of Duisburg-Essen,Germany,2023,22.0,552.0,904.0,283.0,267.0,76.6
316,Chongqing University,China,2023,38.0,552.0,432.0,283.0,276.0,76.6
317,National Yang Ming Chiao Tung University,Taiwan,2023,2.0,552.0,214.0,283.0,295.0,76.6
318,Ruhr University Bochum,Germany,2023,23.0,552.0,436.0,283.0,278.0,76.6
319,University of Nebraska–Lincoln,USA,2023,101.0,185.0,385.0,283.0,290.0,76.5
320,Wayne State University,USA,2023,102.0,486.0,440.0,283.0,284.0,76.5
321,Shenzhen University,China,2023,39.0,552.0,826.0,283.0,279.0,76.5
322,University of New Mexico,USA,2023,103.0,539.0,1001.0,283.0,281.0,76.5
323,Northeastern University,USA,2023,104.0,319.0,197.0,283.0,326.0,76.5
324,University of York,United Kingdom,2023,27.0,227.0,1001.0,283.0,287.0,76.5
325,Queen's University,Canada,2023,13.0,513.0,378.0,216.0,359.0,76.5
326,China Agricultural University,China,2023,40.0,552.0,1001.0,283.0,285.0,76.4
327,London School of Economics and Political Science,United Kingdom,2023,28.0,265.0,85.0,261.0,435.0,76.4
328,Friedrich Schiller University Jena,Germany,2023,24.0,534.0,1001.0,264.0,311.0,76.4
329,Polytechnic University of Milan,Italy,2023,11.0,397.0,431.0,204.0,366.0,76.4
330,Ulm University,Germany,2023,25.0,552.0,1001.0,283.0,288.0,76.4
