World Rank,Institution,Location,Year,National Rank,Education Rank,Employability Rank,Faculty Rank,Research Rank,Score
33,University of North Carolina at Chapel Hill,USA,2018,24,205.0,120,72.0,28,86.1
34,University of Edinburgh,United Kingdom,2018,5,61.0,325,36.0,45,86.0
35,University of Minnesota Twin Cities,USA,2018,25,131.0,302,76.0,28,85.9
36,Washington University in St. Louis,USA,2018,26,206.0,161,64.0,30,85.8
37,McGill University,Canada,2018,2,68.0,86,65.0,43,85.6
38,University of British Columbia,Canada,2018,3,173.0,699,78.0,29,85.5
39,University of Copenhagen,Denmark,2018,1,302.0,364,79.0,31,85.4
40,Ohio State University,USA,2018,27,165.0,254,70.0,39,85.3
41,Rutgers University-New Brunswick,USA,2018,28,212.0,101,35.0,63,85.2
42,"University of California, Davis",USA,2018,29,83.0,579,75.0,35,85.1
43,Pennsylvania State University,USA,2018,30,374.0,168,60.0,44,85.0
44,University of Manchester,United Kingdom,2018,6,171.0,227,63.0,49,85.0
45,Weizmann Institute of Science,Israel,2018,1,8.0,1001,22.0,205,84.9
46,Heidelberg University,Germany,2018,1,71.0,807,51.0,56,84.8
47,"University of Maryland, College Park",USA,2018,31,103.0,480,55.0,53,84.7
48,Ludwig Maximilian University of Munich,Germany,2018,2,91.0,266,83.0,48,84.6
49,Karolinska Institute,Sweden,2018,1,162.0,1001,46.0,69,84.5
50,University of Colorado Boulder,USA,2018,32,134.0,170,41.0,70,84.4
51,University of Southern California,USA,2018,33,215.0,111,40.0,76,84.4
52,University of Arizona,USA,2018,34,166.0,164,53.0,62,84.3
53,Osaka University,Japan,2018,3,70.0,65,61.0,113,84.2
54,University of Paris-Sud,France,2018,2,49.0,815,38.0,87,84.1
55,University of Geneva,Switzerland,2018,2,35.0,381,31.0,96,84.0
56,Boston University,USA,2018,35,572.0,112,106.0,51,84.0
57,University of Melbourne,Australia,2018,1,232.0,408,180.0,43,83.9
58,Brown University,USA,2018,36,95.0,50,50.0,97,83.8
59,"University of California, Irvine",USA,2018,37,264.0,1001,42.0,73,83.8
60,Seoul National University,South Korea,2018,1,667.0,20,304.0,105,83.7
61,Hebrew University of Jerusalem,Israel,2018,2,19.0,400,15.0,223,83.6
62,University of Florida,USA,2018,38,472.0,485,113.0,59,83.6
63,"Purdue University, West Lafayette",USA,2018,39,96.0,83,58.0,109,83.5
64,Vanderbilt University,USA,2018,40,148.0,91,140.0,55,83.4
65,University of Bristol,United Kingdom,2018,7,186.0,296,48.0,84,83.4
66,University of Texas Southwestern Medical Center,USA,2018,41,33.0,1001,39.0,124,83.3
67,Sapienza University of Rome,Italy,2018,1,117.0,486,34.0,123,83.2
68,King's College London,United Kingdom,2018,8,43.0,341,110.0,72,83.2
69,University of Zurich,Switzerland,2018,3,267.0,771,108.0,57,83.1
70,"University of California, Santa Barbara",USA,2018,42,149.0,596,25.0,96,83.0
71,University of Sydney,Australia,2018,2,231.0,590,208.0,50,83.0
72,Utrecht University,Netherlands,2018,1,122.0,352,137.0,55,82.9
73,University of Pittsburgh,USA,2018,43,187.0,233,304.0,30,82.9
74,University of Queensland,Australia,2018,3,310.0,541,181.0,56,82.8
75,University of Oslo,Norway,2018,1,97.0,633,52.0,102,82.8
76,Rockefeller University,USA,2018,44,15.0,1001,14.0,247,82.7
77,University of São Paulo,Brazil,2018,1,583.0,256,109.0,120,82.6
78,"Texas A&M University, College Station",USA,2018,45,625.0,183,57.0,110,82.6
79,University of Virginia,USA,2018,46,271.0,31,168.0,99,82.5
80,Emory University,USA,2018,47,667.0,197,164.0,61,82.5
81,Free University of Berlin,Germany,2018,3,112.0,1001,124.0,78,82.4
82,Australian National University,Australia,2018,4,188.0,666,37.0,119,82.4
83,University of Utah,USA,2018,48,169.0,187,80.0,89,82.3
84,Paris Diderot University,France,2018,3,192.0,1001,101.0,76,82.3
85,Tel Aviv University,Israel,2018,3,105.0,143,59.0,132,82.2
86,Uppsala University,Sweden,2018,2,102.0,548,84.0,96,82.2
87,University of Barcelona,Spain,2018,1,386.0,472,181.0,72,82.1
88,Aarhus University,Denmark,2018,2,589.0,379,114.0,93,82.1
89,University of Texas MD Anderson Cancer Center,USA,2018,49,667.0,1001,91.0,80,82.0
90,Leiden University,Netherlands,2018,2,228.0,1001,118.0,80,82.0
91,Carnegie Mellon University,USA,2018,50,34.0,145,21.0,193,81.9
92,Peking University,China,2018,1,340.0,67,304.0,98,81.9
93,University of Helsinki,Finland,2018,1,109.0,1001,135.0,89,81.8
94,Baylor College of Medicine,USA,2018,51,667.0,1001,141.0,70,81.8
95,Lund University,Sweden,2018,3,294.0,753,122.0,96,81.7
96,University of Alberta,Canada,2018,4,281.0,371,192.0,89,81.7
97,Grenoble Alpes University,France,2018,4,334.0,1001,157.0,85,81.7
98,Tsinghua University,China,2018,2,586.0,109,304.0,82,81.6
99,University of Basel,Switzerland,2018,4,142.0,393,54.0,130,81.6
100,University of Groningen,Netherlands,2018,3,363.0,482,131.0,90,81.5
101,Humboldt University of Berlin,Germany,2018,4,570.0,1001,225.0,77,81.5
102,École Polytechnique Fédérale de Lausanne,Switzerland,2018,5,400.0,92,141.0,94,81.4
103,National University of Singapore,Singapore,2018,1,667.0,148,304.0,70,81.4
104,Ghent University,Belgium,2018,1,311.0,685,190.0,102,81.3
105,University of Rochester,USA,2018,52,73.0,74,139.0,118,81.3
106,Erasmus University Rotterdam,Netherlands,2018,4,667.0,90,264.0,88,81.3
107,KU Leuven,Belgium,2018,2,667.0,429,304.0,66,81.2
108,University of Bern,Switzerland,2018,6,183.0,1001,102.0,111,81.2
109,National Taiwan University,Taiwan,2018,1,140.0,37,304.0,145,81.1
110,University of Montreal,Canada,2018,5,486.0,455,205.0,108,81.1
111,"University of California, Santa Cruz",USA,2018,53,343.0,1001,45.0,143,81.1
112,Technical University of Munich,Germany,2018,5,89.0,339,226.0,108,81.0
113,Nagoya University,Japan,2018,4,69.0,366,67.0,185,81.0
114,Arizona State University,USA,2018,54,667.0,796,111.0,122,80.9
115,University of Bonn,Germany,2018,6,123.0,494,105.0,127,80.9
116,École Polytechnique,France,2018,5,85.0,5,240.0,333,80.9
117,École normale supérieure,France,2018,6,6.0,627,82.0,376,80.8
118,University of Nottingham,United Kingdom,2018,9,317.0,375,98.0,138,80.8
119,University of New South Wales,Australia,2018,5,399.0,126,278.0,104,80.8
120,Tohoku University,Japan,2018,5,82.0,158,246.0,145,80.7
121,McMaster University,Canada,2018,6,339.0,660,202.0,105,80.7
122,Dartmouth College,USA,2018,55,48.0,17,232.0,228,80.6
123,University of Amsterdam,Netherlands,2018,5,175.0,872,298.0,76,80.6
124,Monash University,Australia,2018,6,455.0,405,304.0,87,80.6
125,University of Hamburg,Germany,2018,7,594.0,414,177.0,127,80.5
126,Moscow State University,Russia,2018,1,23.0,384,71.0,291,80.5
127,VU University Amsterdam,Netherlands,2018,6,667.0,984,304.0,82,80.5
128,Stony Brook University,USA,2018,56,373.0,1001,62.0,166,80.4
129,Rice University,USA,2018,57,67.0,93,77.0,185,80.4
130,Radboud University Nijmegen,Netherlands,2018,7,172.0,533,304.0,79,80.4
131,Cardiff University,United Kingdom,2018,10,338.0,483,95.0,150,80.3
132,University of Tübingen,Germany,2018,8,94.0,1001,122.0,166,80.3
133,University of Colorado Denver | Anschutz Medical Campus,USA,2018,58,667.0,1001,94.0,147,80.3
134,University of Iowa,USA,2018,59,292.0,373,212.0,126,80.2
135,University of Strasbourg,France,2018,7,113.0,1001,49.0,210,80.2
136,Shanghai Jiao Tong University,China,2018,3,619.0,236,304.0,141,80.2
137,University of Southampton,United Kingdom,2018,11,603.0,285,243.0,128,80.1
138,Aix-Marseille University,France,2018,8,401.0,941,304.0,101,80.1
139,Georgia Institute of Technology,USA,2018,60,282.0,151,157.0,170,80.1
140,Tokyo Institute of Technology,Japan,2018,6,303.0,71,87.0,224,80.0
141,University of Montpellier,France,2018,9,565.0,1001,214.0,131,80.0
142,Case Western Reserve University,USA,2018,61,60.0,259,280.0,108,80.0
143,Indiana University Bloomington,USA,2018,62,237.0,78,133.0,172,79.9
144,Michigan State University,USA,2018,63,209.0,281,304.0,105,79.9
145,University of Western Australia,Australia,2018,7,273.0,663,253.0,128,79.9
146,University of Lausanne,Switzerland,2018,7,144.0,791,104.0,162,79.8
147,Technion – Israel Institute of Technology,Israel,2018,4,79.0,271,69.0,213,79.8
148,University of Milan,Italy,2018,2,384.0,691,229.0,143,79.8
149,Goethe University Frankfurt,Germany,2018,9,220.0,642,107.0,193,79.7
150,University of Padua,Italy,2018,3,553.0,1001,304.0,111,79.7
151,Oregon Health & Science University,USA,2018,64,667.0,1001,172.0,142,79.7
152,Autonomous University of Barcelona,Spain,2018,2,667.0,1001,153.0,176,79.6
153,Icahn School of Medicine at Mount Sinai,USA,2018,65,667.0,1001,304.0,102,79.6
154,Tufts University,USA,2018,66,100.0,64,229.0,180,79.6
155,University of Göttingen,Germany,2018,10,80.0,316,224.0,165,79.6
156,Royal Institute of Technology,Sweden,2018,4,266.0,45,126.0,259,79.5
157,Zhejiang University,China,2018,4,667.0,568,304.0,199,79.5
158,University of Glasgow,United Kingdom,2018,12,284.0,264,304.0,115,79.5
159,Stockholm University,Sweden,2018,5,243.0,276,263.0,134,79.4
160,University of Notre Dame,USA,2018,67,397.0,30,103.0,296,79.4
161,Université catholique de Louvain,Belgium,2018,3,355.0,524,116.0,185,79.4
162,University of Sheffield,United Kingdom,2018,13,330.0,440,281.0,133,79.4
163,University of Warwick,United Kingdom,2018,14,221.0,239,164.0,180,79.3
164,University of Leeds,United Kingdom,2018,15,104.0,291,304.0,134,79.3
165,University of Freiburg,Germany,2018,11,217.0,209,286.0,139,79.3
166,University of Gothenburg,Sweden,2018,6,501.0,427,141.0,184,79.2
167,North Carolina State University,USA,2018,68,121.0,416,153.0,201,79.2
168,Wageningen University and Research,Netherlands,2018,8,534.0,962,223.0,158,79.2
169,University of Birmingham,United Kingdom,2018,16,164.0,355,292.0,149,79.2
170,Fudan University,China,2018,5,667.0,210,304.0,186,79.1
171,University of Hong Kong,Hong Kong,2018,1,432.0,165,304.0,143,79.1
172,University of Vienna,Austria,2018,1,443.0,489,138.0,193,79.1
173,Nanyang Technological University,Singapore,2018,2,667.0,1001,304.0,150,79.1
174,Hokkaido University,Japan,2018,7,415.0,305,177.0,229,79.0
175,Keio University,Japan,2018,8,549.0,12,304.0,320,79.0
176,Université libre de Bruxelles,Belgium,2018,4,358.0,258,81.0,231,79.0
177,Iowa State University,USA,2018,69,563.0,245,134.0,210,78.9
178,Chinese University of Hong Kong,Hong Kong,2018,2,247.0,1001,141.0,211,78.9
179,University of Liverpool,United Kingdom,2018,17,382.0,436,294.0,143,78.9
180,University of Georgia,USA,2018,70,204.0,337,216.0,210,78.9
181,Paris Descartes University,France,2018,10,482.0,916,304.0,145,78.8
182,University of Massachusetts Medical School,USA,2018,71,667.0,1001,91.0,206,78.8
183,"University of Science and Technology, Korea",South Korea,2018,2,667.0,1001,304.0,205,78.8
184,University of Massachusetts Amherst,USA,2018,72,297.0,253,198.0,186,78.8
185,University of Florence,Italy,2018,4,458.0,765,112.0,245,78.7
186,University of Münster,Germany,2018,12,224.0,782,222.0,185,78.7
187,Queen Mary University of London,United Kingdom,2018,18,241.0,907,198.0,193,78.7
188,Newcastle University,United Kingdom,2018,19,667.0,498,261.0,167,78.7
189,University of Chinese Academy of Sciences,China,2018,6,667.0,1001,304.0,385,78.6
190,University of Missouri–Columbia,USA,2018,73,490.0,190,115.0,242,78.6
191,University of Alabama at Birmingham,USA,2018,74,667.0,1001,304.0,139,78.6
192,Durham University,United Kingdom,2018,20,141.0,327,89.0,244,78.6
193,University of Connecticut,USA,2018,75,573.0,417,141.0,219,78.5
194,University of Texas Health Science Center at Houston,USA,2018,76,667.0,1001,194.0,189,78.5
195,Yeshiva University,USA,2018,77,336.0,1001,266.0,157,78.5
196,University of Calgary,Canada,2018,7,667.0,213,304.0,178,78.5
197,University of Miami,USA,2018,78,667.0,286,304.0,147,78.4
198,Western University,Canada,2018,8,454.0,105,304.0,178,78.4
199,Paul Sabatier University - Toulouse III,France,2018,11,667.0,1001,304.0,150,78.4
200,Nanjing University,China,2018,7,479.0,563,304.0,196,78.4
201,University of Bologna,Italy,2018,5,645.0,709,304.0,172,78.4
202,Sun Yat-sen University,China,2018,8,667.0,527,304.0,205,78.3
203,Charles University in Prague,Czech Republic,2018,1,494.0,1001,241.0,222,78.3
204,University of Cincinnati,USA,2018,79,290.0,195,304.0,165,78.3
205,University of Ottawa,Canada,2018,9,366.0,431,304.0,174,78.3
206,University of Liège,Belgium,2018,5,159.0,1001,91.0,250,78.2
207,TU Dresden,Germany,2018,13,667.0,1001,304.0,161,78.2
208,University of Turin,Italy,2018,6,597.0,1001,202.0,224,78.2
209,University of Science and Technology of China,China,2018,9,667.0,347,304.0,205,78.2
210,"University of Maryland, Baltimore",USA,2018,80,667.0,1001,304.0,148,78.1
211,University of Sussex,United Kingdom,2018,21,219.0,387,73.0,266,78.1
212,RWTH Aachen University,Germany,2018,14,655.0,298,244.0,227,78.1
213,University of Cologne,Germany,2018,15,667.0,287,285.0,192,78.1
214,University of Würzburg,Germany,2018,16,244.0,853,213.0,215,78.1
215,Technical University of Denmark,Denmark,2018,3,640.0,830,287.0,164,78.0
216,University of Erlangen-Nuremberg,Germany,2018,17,346.0,928,304.0,169,78.0
217,University of Illinois at Chicago,USA,2018,81,431.0,1001,304.0,168,78.0
218,Sungkyunkwan University,South Korea,2018,3,667.0,237,304.0,201,78.0
219,Louisiana State University,USA,2018,82,548.0,345,304.0,169,77.9
220,University of Lisbon,Portugal,2018,1,622.0,1001,291.0,204,77.9
221,Claude Bernard University Lyon 1,France,2018,12,667.0,1001,304.0,187,77.9
222,Yonsei University,South Korea,2018,4,667.0,116,304.0,264,77.9
223,University of Cape Town,South Africa,2018,1,216.0,294,187.0,248,77.9
224,University of Kansas,USA,2018,83,324.0,270,304.0,173,77.8
225,University College Dublin,Ireland,2018,1,492.0,310,127.0,256,77.8
226,Kyushu University,Japan,2018,9,508.0,106,304.0,259,77.8
227,University of Porto,Portugal,2018,2,195.0,655,191.0,291,77.8
228,"Trinity College, Dublin",Ireland,2018,2,524.0,96,283.0,217,77.7
229,University of Adelaide,Australia,2018,8,444.0,845,304.0,193,77.7
230,University of the Witwatersrand,South Africa,2018,2,133.0,80,216.0,289,77.7
231,University of Manitoba,Canada,2018,10,301.0,207,194.0,278,77.7
232,Karlsruhe Institute of Technology,Germany,2018,18,652.0,334,244.0,270,77.7
233,University of Kiel,Germany,2018,19,407.0,911,282.0,216,77.6
234,Johannes Gutenberg University Mainz,Germany,2018,20,556.0,1001,279.0,220,77.6
235,Indiana University – Purdue University Indianapolis,USA,2018,84,667.0,943,304.0,201,77.6
236,University of Auckland,New Zealand,2018,1,481.0,468,304.0,202,77.6
237,Korea University,South Korea,2018,5,667.0,108,304.0,302,77.6
238,University of Tsukuba,Japan,2018,10,398.0,1001,130.0,316,77.5
239,Wake Forest University,USA,2018,85,445.0,73,304.0,228,77.5
240,Ulm University,Germany,2018,21,667.0,825,174.0,288,77.5
241,Queensland University of Technology,Australia,2018,9,667.0,1001,304.0,237,77.5
242,University of Lille,France,2018,13,541.0,1001,304.0,227,77.5
243,University of Aberdeen,United Kingdom,2018,22,587.0,649,219.0,252,77.4
244,Colorado State University,USA,2018,86,307.0,1001,254.0,259,77.4
245,"University of California, Riverside",USA,2018,87,477.0,1001,304.0,196,77.4
246,Virginia Commonwealth University,USA,2018,88,667.0,1001,189.0,278,77.4
247,University of Naples Federico II,Italy,2018,7,616.0,949,304.0,238,77.4
248,Florida State University,USA,2018,89,475.0,645,304.0,202,77.3
249,Maastricht University,Netherlands,2018,9,667.0,1001,304.0,216,77.3
250,Brandeis University,USA,2018,90,20.0,251,66.0,419,77.3
251,Oregon State University,USA,2018,91,328.0,519,304.0,209,77.3
252,University of Bergen,Norway,2018,2,667.0,1001,304.0,215,77.3
253,Wayne State University,USA,2018,92,667.0,263,304.0,221,77.2
254,"University of Tennessee, Knoxville",USA,2018,93,585.0,288,304.0,232,77.2
255,Umeå University,Sweden,2018,7,667.0,1001,238.0,254,77.2
256,London School of Hygiene & Tropical Medicine,United Kingdom,2018,23,667.0,1001,304.0,194,77.2
257,University of New Mexico,USA,2018,94,667.0,1001,304.0,208,77.2
258,National Autonomous University of Mexico,Mexico,2018,1,491.0,1001,304.0,291,77.2
259,University of Kentucky,USA,2018,95,611.0,535,304.0,230,77.1
260,University of Warsaw,Poland,2018,1,150.0,1001,96.0,350,77.1
261,Queen's University,Canada,2018,11,588.0,378,141.0,322,77.1
262,University of South Florida,USA,2018,96,667.0,724,304.0,226,77.1
263,Norwegian University of Science and Technology,Norway,2018,3,523.0,397,88.0,380,77.1
264,Complutense University of Madrid,Spain,2018,3,193.0,131,300.0,299,77.0
265,Xi'an Jiaotong University,China,2018,10,667.0,201,304.0,319,77.0
266,University of Leicester,United Kingdom,2018,24,667.0,1001,304.0,229,77.0
267,Medical University of Vienna,Austria,2018,2,667.0,1001,304.0,217,77.0
268,University of Waterloo,Canada,2018,12,667.0,222,304.0,274,77.0
269,Laval University,Canada,2018,13,564.0,499,304.0,251,76.9
270,Shandong University,China,2018,11,667.0,800,304.0,350,76.9
271,University of Valencia,Spain,2018,4,667.0,1001,304.0,253,76.9
272,University of East Anglia,United Kingdom,2018,25,227.0,1001,227.0,255,76.9
273,University at Buffalo,USA,2018,97,233.0,747,304.0,245,76.9
274,London School of Economics,United Kingdom,2018,26,44.0,85,90.0,458,76.9
275,Virginia Tech,USA,2018,98,544.0,322,304.0,278,76.8
276,Huazhong University of Science and Technology,China,2018,12,667.0,244,304.0,401,76.8
277,Washington State University,USA,2018,99,667.0,748,174.0,354,76.8
278,Dalhousie University,Canada,2018,14,218.0,290,304.0,243,76.8
279,University of York,United Kingdom,2018,27,667.0,1001,304.0,222,76.8
280,Autonomous University of Madrid,Spain,2018,5,667.0,932,304.0,257,76.7
281,University of Exeter,United Kingdom,2018,28,506.0,684,304.0,255,76.7
282,University of South Carolina - Columbia,USA,2018,100,667.0,503,257.0,299,76.7
283,University of Rome Tor Vergata,Italy,2018,8,667.0,1001,304.0,253,76.7
284,Delft University of Technology,Netherlands,2018,10,566.0,406,304.0,291,76.7
285,University of Pisa,Italy,2018,9,538.0,1001,304.0,273,76.7
286,Kobe University,Japan,2018,11,160.0,445,141.0,354,76.6
287,Leipzig University,Germany,2018,22,599.0,1001,295.0,261,76.6
288,University of Delaware,USA,2018,101,396.0,688,177.0,350,76.6
289,Georgetown University,USA,2018,102,277.0,59,304.0,308,76.6
290,University of Duisburg-Essen,Germany,2018,23,667.0,1001,304.0,255,76.6
291,Ruhr University Bochum,Germany,2018,24,667.0,370,304.0,290,76.6
292,University of Antwerp,Belgium,2018,6,667.0,714,304.0,264,76.5
293,University of Buenos Aires,Argentina,2018,1,305.0,1001,231.0,372,76.5
294,University of Düsseldorf,Germany,2018,25,409.0,1001,304.0,253,76.5
295,KAIST,South Korea,2018,6,667.0,156,304.0,389,76.5
296,Sichuan University,China,2018,13,667.0,1001,304.0,483,76.5
297,National Cheng Kung University,Taiwan,2018,2,667.0,102,304.0,409,76.5
298,Federal University of Rio de Janeiro,Brazil,2018,2,316.0,401,304.0,316,76.4
299,University of Houston,USA,2018,103,667.0,114,304.0,292,76.4
300,Harbin Institute of Technology,China,2018,14,667.0,470,304.0,454,76.4
301,University of Innsbruck,Austria,2018,3,414.0,787,136.0,339,76.4
302,Chinese Academy of Medical Sciences & Peking Union Medical College,China,2018,15,667.0,1001,304.0,304,76.4
303,Waseda University,Japan,2018,12,562.0,23,304.0,486,76.4
304,University of Texas at Dallas,USA,2018,104,412.0,493,185.0,335,76.3
305,National and Kapodistrian University of Athens,Greece,2018,1,667.0,634,304.0,320,76.3
306,University of Hawaii at Manoa,USA,2018,105,667.0,1001,100.0,411,76.3
307,University of Lorraine,France,2018,14,470.0,376,271.0,335,76.3
308,George Washington University,USA,2018,106,413.0,169,304.0,311,76.3
309,University of Otago,New Zealand,2018,2,667.0,864,304.0,281,76.3
310,Versailles Saint-Quentin-en-Yvelines University,France,2018,15,667.0,1001,304.0,258,76.2
311,Simon Fraser University,Canada,2018,15,667.0,1001,304.0,273,76.2
312,Tongji University,China,2018,16,335.0,248,304.0,396,76.2
313,University of Nebraska–Lincoln,USA,2018,107,360.0,386,304.0,294,76.2
314,University of Perugia,Italy,2018,10,667.0,1001,164.0,393,76.2
315,Queen's University Belfast,United Kingdom,2018,29,371.0,752,304.0,286,76.2
316,University of Texas Health Science Center at San Antonio,USA,2018,108,667.0,1001,304.0,255,76.1
317,University of Jena,Germany,2018,26,667.0,1001,299.0,330,76.1
318,University of Granada,Spain,2018,6,667.0,1001,304.0,330,76.1
319,South China University of Technology,China,2018,17,667.0,228,304.0,402,76.1
320,University of Dundee,United Kingdom,2018,30,318.0,1001,304.0,252,76.1
321,Vrije Universiteit Brussel,Belgium,2018,7,213.0,1001,304.0,298,76.1
322,George Mason University,USA,2018,109,667.0,1001,85.0,435,76.0
323,King Abdulaziz University,Saudi Arabia,2018,1,667.0,1001,304.0,331,76.0
324,Macquarie University,Australia,2018,10,667.0,667,277.0,322,76.0
325,Pontifical Catholic University of Chile,Chile,2018,1,252.0,221,235.0,388,76.0
326,University of Guelph,Canada,2018,16,667.0,1001,304.0,292,76.0
327,University of Regensburg,Germany,2018,27,667.0,727,304.0,291,76.0
328,Central South University,China,2018,18,667.0,262,304.0,446,76.0
329,Grenoble Institute of Technology,France,2018,16,200.0,1001,261.0,375,75.9
330,Thomas Jefferson University,USA,2018,110,274.0,1001,304.0,283,75.9
331,Mines ParisTech,France,2018,17,315.0,7,214.0,942,75.9
332,University of St Andrews,United Kingdom,2018,31,279.0,811,304.0,307,75.9
333,Medical University of South Carolina,USA,2018,111,667.0,1001,304.0,292,75.9
334,Jilin University,China,2018,19,463.0,551,304.0,549,75.9
335,Wuhan University,China,2018,20,667.0,383,304.0,521,75.8
336,Hanyang University,South Korea,2018,7,667.0,241,304.0,405,75.8
337,Nankai University,China,2018,21,628.0,354,304.0,376,75.8
338,University of Southern Denmark,Denmark,2018,4,667.0,1001,304.0,312,75.8
339,University of Turku,Finland,2018,2,667.0,1001,304.0,321,75.8
340,Hong Kong University of Science and Technology,Hong Kong,2018,3,667.0,496,304.0,328,75.8
341,Temple University,USA,2018,112,537.0,754,304.0,315,75.8
342,Hong Kong Polytechnic University,Hong Kong,2018,4,667.0,301,304.0,475,75.7
343,University of Belgrade,Serbia,2018,1,542.0,1001,304.0,396,75.7
344,Northeastern University,USA,2018,113,581.0,144,304.0,323,75.7
345,University of Stuttgart,Germany,2018,28,185.0,358,238.0,379,75.7
346,Dalian University of Technology,China,2018,22,667.0,257,304.0,473,75.7
347,Tianjin University,China,2018,23,667.0,172,304.0,489,75.7
348,Pohang University of Science and Technology,South Korea,2018,8,667.0,1001,304.0,324,75.7
349,University of Genoa,Italy,2018,11,667.0,1001,304.0,339,75.6
350,Hannover Medical School,Germany,2018,29,667.0,1001,304.0,339,75.6
351,Griffith University,Australia,2018,11,667.0,1001,304.0,322,75.6
352,"University at Albany, SUNY",USA,2018,114,130.0,920,204.0,379,75.6
353,University of Giessen,Germany,2018,30,667.0,1001,304.0,323,75.6
354,Drexel University,USA,2018,115,667.0,292,304.0,317,75.6
355,Aalto University,Finland,2018,3,667.0,238,304.0,360,75.6
356,Pompeu Fabra University,Spain,2018,7,667.0,1001,304.0,321,75.5
357,Linköping University,Sweden,2018,8,667.0,549,304.0,348,75.5
358,City University of Hong Kong,Hong Kong,2018,5,667.0,1001,304.0,455,75.5
359,University of the Basque Country,Spain,2018,8,667.0,1001,304.0,393,75.5
360,University of Campinas,Brazil,2018,3,667.0,1001,304.0,459,75.5
361,"Soochow University, China",China,2018,24,667.0,1001,304.0,460,75.5
362,Kansas State University,USA,2018,116,288.0,451,304.0,333,75.5
363,University of Victoria,Canada,2018,17,667.0,1001,304.0,330,75.4
364,Polytechnic University of Milan,Italy,2018,12,263.0,458,272.0,445,75.4
365,University of Oulu,Finland,2018,4,503.0,665,304.0,331,75.4
366,University of Pavia,Italy,2018,13,560.0,675,300.0,357,75.4
367,Southeast University,China,2018,25,385.0,1001,304.0,494,75.4
368,Swedish University of Agricultural Sciences,Sweden,2018,9,196.0,1001,304.0,346,75.4
369,Xiamen University,China,2018,26,667.0,177,304.0,543,75.4
370,University of Ljubljana,Slovenia,2018,1,667.0,1001,304.0,398,75.3
371,Islamic Azad University,Iran,2018,1,667.0,1001,304.0,622,75.3
372,"UNESP, São Paulo State University",Brazil,2018,4,667.0,1001,304.0,509,75.3
373,University of New Hampshire,USA,2018,117,667.0,508,120.0,452,75.3
374,Medical College of Wisconsin,USA,2018,118,667.0,1001,304.0,327,75.3
375,Aristotle University of Thessaloniki,Greece,2018,2,667.0,1001,304.0,431,75.3
376,University of Vermont,USA,2018,119,372.0,459,304.0,331,75.3
377,Hiroshima University,Japan,2018,13,667.0,1001,304.0,406,75.2
378,National Tsing Hua University,Taiwan,2018,3,321.0,1001,304.0,407,75.2
379,Eindhoven University of Technology,Netherlands,2018,11,667.0,759,259.0,467,75.2
380,University of Marburg,Germany,2018,31,574.0,1001,303.0,363,75.2
381,Jagiellonian University,Poland,2018,2,667.0,1001,304.0,407,75.2
382,Pusan National University,South Korea,2018,9,667.0,695,304.0,468,75.2
