World Rank,Institution,Location,Year,National Rank,Education Rank,Employability Rank,Faculty Rank,Research Rank,Score
347,Drexel University,USA,2020,110,526.0,273.0,232.0,390.0,76.0
348,Lancaster University,United Kingdom,2020,32,526.0,582.0,270.0,320.0,76.0
349,Ben-Gurion University of the Negev,Israel,2020,5,526.0,1001.0,211.0,367.0,76.0
350,Queen's University Belfast,United Kingdom,2020,33,389.0,877.0,270.0,317.0,76.0
351,University of Campinas,Brazil,2020,2,526.0,1001.0,270.0,314.0,76.0
352,Temple University,USA,2020,111,526.0,648.0,270.0,319.0,76.0
353,University of Southern Denmark,Denmark,2020,4,526.0,1001.0,270.0,315.0,76.0
354,University of Buenos Aires,Argentina,2020,1,327.0,1001.0,270.0,321.0,75.9
355,University of Parma,Italy,2020,14,300.0,897.0,90.0,483.0,75.9
356,Federal University of Rio de Janeiro,Brazil,2020,3,439.0,434.0,270.0,330.0,75.9
357,Linköping University,Sweden,2020,8,526.0,637.0,270.0,325.0,75.9
358,University of the Basque Country,Spain,2020,7,526.0,1001.0,270.0,322.0,75.9
359,Vrije Universiteit Brussel,Belgium,2020,7,447.0,1001.0,270.0,323.0,75.9
360,Aalborg University,Denmark,2020,5,526.0,808.0,270.0,328.0,75.9
361,Curtin University,Australia,2020,9,526.0,1001.0,270.0,327.0,75.8
362,Pohang University of Science and Technology,South Korea,2020,7,526.0,1001.0,270.0,329.0,75.8
363,Beijing Institute of Technology,China,2020,35,526.0,1001.0,270.0,333.0,75.8
364,University of Turku,Finland,2020,3,526.0,1001.0,270.0,334.0,75.8
365,Lanzhou University,China,2020,36,526.0,1001.0,270.0,337.0,75.8
366,University of Victoria,Canada,2020,16,526.0,1001.0,270.0,335.0,75.8
367,University of Innsbruck,Austria,2020,3,526.0,751.0,244.0,380.0,75.8
368,Medical University of South Carolina,USA,2020,112,526.0,1001.0,270.0,338.0,75.7
369,University of Marburg,Germany,2020,28,202.0,1001.0,223.0,417.0,75.7
370,Technical University of Berlin,Germany,2020,29,180.0,592.0,270.0,359.0,75.7
371,Hunan University,China,2020,37,526.0,623.0,270.0,345.0,75.7
372,Pontifical Catholic University of Chile,Chile,2020,1,495.0,196.0,270.0,395.0,75.7
373,Justus Liebig University Giessen,Germany,2020,30,526.0,1001.0,270.0,339.0,75.7
374,University of Regensburg,Germany,2020,31,526.0,852.0,270.0,342.0,75.7
375,Jagiellonian University,Poland,2020,1,526.0,1001.0,270.0,341.0,75.7
376,Kurchatov Institute,Russia,2020,3,526.0,1001.0,270.0,343.0,75.6
377,National Tsing Hua University,Taiwan,2020,3,369.0,845.0,270.0,349.0,75.6
378,Macquarie University,Australia,2020,10,526.0,536.0,270.0,353.0,75.6
379,University of Perugia,Italy,2020,15,526.0,1001.0,270.0,348.0,75.6
380,China Agricultural University,China,2020,38,526.0,1001.0,270.0,351.0,75.6
381,University of Electronic Science and Technology of China,China,2020,39,526.0,721.0,270.0,357.0,75.6
382,King Saud University,Saudi Arabia,2020,3,526.0,423.0,270.0,364.0,75.6
383,Kyung Hee University,South Korea,2020,8,526.0,1001.0,270.0,355.0,75.5
384,University of Ljubljana,Slovenia,2020,1,526.0,1001.0,270.0,356.0,75.5
385,"University of Oklahoma, Norman",USA,2020,113,526.0,388.0,270.0,370.0,75.5
386,University of Newcastle,Australia,2020,11,526.0,1001.0,270.0,358.0,75.5
387,Indiana University – Purdue University Indianapolis,USA,2020,114,526.0,917.0,270.0,360.0,75.5
388,Tampere University,Finland,2020,4,526.0,459.0,270.0,375.0,75.5
389,Griffith University,Australia,2020,12,526.0,1001.0,270.0,361.0,75.5
390,"University at Albany, SUNY",USA,2020,115,216.0,787.0,208.0,443.0,75.5
391,Deakin University,Australia,2020,13,526.0,938.0,270.0,362.0,75.4
392,University of Texas at Dallas,USA,2020,116,362.0,545.0,270.0,379.0,75.4
393,Pompeu Fabra University,Spain,2020,8,526.0,1001.0,270.0,366.0,75.4
394,East China University of Science and Technology,China,2020,40,526.0,1001.0,270.0,365.0,75.4
395,Islamic Azad University,Iran,2020,1,526.0,1001.0,270.0,369.0,75.4
396,University of Warsaw,Poland,2020,2,466.0,1001.0,270.0,371.0,75.4
397,East China Normal University,China,2020,41,526.0,415.0,270.0,393.0,75.4
398,University of Wollongong,Australia,2020,14,526.0,619.0,270.0,384.0,75.4
399,University of Seville,Spain,2020,9,526.0,1001.0,270.0,372.0,75.3
400,York University,Canada,2020,17,526.0,254.0,270.0,415.0,75.3
401,University of Ulsan,South Korea,2020,9,526.0,706.0,270.0,381.0,75.3
402,University of Technology Sydney,Australia,2020,15,526.0,1001.0,270.0,376.0,75.3
403,Amherst College,USA,2020,117,21.0,55.0,270.0,1001.0,75.3
404,Kyungpook National University,South Korea,2020,10,526.0,920.0,270.0,378.0,75.3
405,University of Bari,Italy,2020,16,526.0,1001.0,270.0,377.0,75.3
406,Swedish University of Agricultural Sciences,Sweden,2020,9,308.0,1001.0,270.0,385.0,75.3
407,Chalmers University of Technology,Sweden,2020,10,502.0,300.0,270.0,413.0,75.2
408,University of Coimbra,Portugal,2020,3,409.0,1001.0,270.0,383.0,75.2
409,University of Malaya,Malaysia,2020,1,526.0,437.0,270.0,404.0,75.2
410,Aristotle University of Thessaloniki,Greece,2020,2,526.0,1001.0,270.0,382.0,75.2
411,Stockholm School of Economics,Sweden,2020,11,526.0,20.0,261.0,1001.0,75.2
412,Queensland University of Technology,Australia,2020,16,526.0,1001.0,270.0,387.0,75.2
413,Hiroshima University,Japan,2020,12,526.0,1001.0,270.0,388.0,75.2
414,Thomas Jefferson University,USA,2020,118,526.0,1001.0,270.0,389.0,75.2
415,Indian Institute of Management Ahmedabad,India,2020,1,377.0,13.0,270.0,1001.0,75.1
416,Chongqing University,China,2020,42,526.0,584.0,270.0,400.0,75.1
417,Vienna University of Technology,Austria,2020,4,480.0,645.0,270.0,396.0,75.1
418,University of Twente,Netherlands,2020,12,526.0,1001.0,270.0,392.0,75.1
419,University of Tasmania,Australia,2020,17,526.0,1001.0,270.0,391.0,75.1
420,University of Rennes 1,France,2020,20,526.0,1001.0,270.0,394.0,75.1
421,São Paulo State University,Brazil,2020,4,526.0,1001.0,270.0,397.0,75.1
422,University of Colorado Denver,USA,2020,119,526.0,1001.0,270.0,399.0,75.1
423,Saint Louis University,USA,2020,120,526.0,274.0,187.0,512.0,75.0
424,University of Côte d'Azur,France,2020,21,526.0,1001.0,270.0,402.0,75.0
425,Tulane University,USA,2020,121,239.0,351.0,270.0,426.0,75.0
426,University of Texas Health Science Center at San Antonio,USA,2020,122,526.0,1001.0,270.0,403.0,75.0
427,Texas Tech University,USA,2020,123,526.0,467.0,270.0,416.0,75.0
428,University of Clermont Auvergne,France,2020,22,526.0,1001.0,270.0,405.0,75.0
429,Stellenbosch University,South Africa,2020,3,526.0,180.0,270.0,453.0,75.0
430,University of Stuttgart,Germany,2020,32,128.0,286.0,270.0,462.0,75.0
431,University of Oulu,Finland,2020,5,526.0,677.0,270.0,412.0,74.9
432,Vita-Salute San Raffaele University,Italy,2020,17,526.0,1001.0,270.0,406.0,74.9
433,University of Navarra,Spain,2020,10,526.0,104.0,251.0,546.0,74.9
434,University of Trieste,Italy,2020,18,526.0,1001.0,270.0,408.0,74.9
435,University of Eastern Finland,Finland,2020,6,526.0,1001.0,270.0,407.0,74.9
436,Catholic University of the Sacred Heart,Italy,2020,19,526.0,1001.0,270.0,409.0,74.9
437,Kansas State University,USA,2020,124,355.0,475.0,270.0,422.0,74.9
438,University of Saskatchewan,Canada,2020,18,280.0,680.0,270.0,420.0,74.9
439,Okayama University,Japan,2020,13,344.0,599.0,270.0,419.0,74.8
440,Chonnam National University,South Korea,2020,11,526.0,1001.0,270.0,410.0,74.8
441,Medical College of Wisconsin,USA,2020,125,526.0,1001.0,270.0,411.0,74.8
442,University of Chile,Chile,2020,2,526.0,560.0,270.0,421.0,74.8
443,University of Mississippi,USA,2020,126,484.0,1001.0,270.0,414.0,74.8
444,Kobe University,Japan,2020,14,295.0,455.0,270.0,429.0,74.8
445,China University of Geosciences,China,2020,43,526.0,1001.0,270.0,418.0,74.8
446,University of Vermont,USA,2020,127,526.0,488.0,270.0,427.0,74.8
447,University of Bath,United Kingdom,2020,34,526.0,583.0,270.0,423.0,74.8
448,University of Science and Technology Beijing,China,2020,44,526.0,217.0,270.0,458.0,74.7
449,Pusan National University,South Korea,2020,12,526.0,504.0,270.0,430.0,74.7
450,Martin Luther University Halle-Wittenberg,Germany,2020,33,425.0,1001.0,246.0,452.0,74.7
451,University of Zaragoza,Spain,2020,11,485.0,1001.0,270.0,424.0,74.7
452,George Mason University,USA,2020,128,526.0,1001.0,237.0,471.0,74.7
453,National Chiao Tung University,Taiwan,2020,4,526.0,291.0,270.0,448.0,74.7
454,Capital Medical University,China,2020,45,526.0,1001.0,270.0,425.0,74.7
455,University of Louisville,USA,2020,129,526.0,746.0,270.0,431.0,74.7
456,University of Catania,Italy,2020,20,340.0,1001.0,270.0,432.0,74.7
457,Polytechnic University of Catalonia,Spain,2020,12,526.0,656.0,270.0,436.0,74.6
458,Northwestern Polytechnical University,China,2020,46,526.0,678.0,270.0,438.0,74.6
459,University of Guelph,Canada,2020,19,526.0,1001.0,270.0,434.0,74.6
460,University of Siena,Italy,2020,21,526.0,1001.0,270.0,433.0,74.6
461,University of Santiago de Compostela,Spain,2020,13,526.0,908.0,270.0,435.0,74.6
462,Indian Institute of Science,India,2020,2,348.0,732.0,270.0,440.0,74.6
463,University of Strathclyde,United Kingdom,2020,35,526.0,330.0,270.0,460.0,74.6
464,Scuola Normale Superiore di Pisa,Italy,2020,22,77.0,1001.0,239.0,581.0,74.6
465,University of Trento,Italy,2020,23,526.0,1001.0,270.0,437.0,74.5
466,Florida International University,USA,2020,130,526.0,1001.0,270.0,439.0,74.5
467,TU Darmstadt,Germany,2020,34,337.0,695.0,270.0,447.0,74.5
468,University of Central Florida,USA,2020,131,526.0,1001.0,270.0,441.0,74.5
469,University of Alabama - Tuscaloosa,USA,2020,132,444.0,229.0,270.0,482.0,74.5
470,Zhengzhou University,China,2020,47,526.0,998.0,270.0,442.0,74.5
471,Syracuse University,USA,2020,133,166.0,224.0,270.0,510.0,74.5
472,James Cook University,Australia,2020,18,526.0,1001.0,270.0,444.0,74.5
473,Hitotsubashi University,Japan,2020,15,526.0,19.0,270.0,1001.0,74.5
474,University of Rostock,Germany,2020,35,430.0,1001.0,270.0,445.0,74.4
475,Colorado School of Mines,USA,2020,134,526.0,58.0,270.0,735.0,74.4
476,Federal University of Rio Grande do Sul,Brazil,2020,5,526.0,1001.0,270.0,446.0,74.4
477,University of KwaZulu-Natal,South Africa,2020,4,498.0,284.0,270.0,474.0,74.4
478,University of Hull,United Kingdom,2020,36,190.0,260.0,135.0,676.0,74.4
479,Lehigh University,USA,2020,135,165.0,67.0,270.0,728.0,74.4
480,Savoie Mont Blanc University,France,2020,23,526.0,1001.0,270.0,449.0,74.4
481,University of Tennessee Health Science Center,USA,2020,136,526.0,1001.0,270.0,450.0,74.4
482,Rovira i Virgili University,Spain,2020,14,526.0,1001.0,270.0,451.0,74.4
483,University of Oviedo,Spain,2020,15,526.0,962.0,270.0,455.0,74.4
484,Shanghai University,China,2020,48,526.0,973.0,270.0,457.0,74.3
485,Ioffe Physical-Technical Institute of the Russian Academy of Sciences,Russia,2020,4,36.0,1001.0,212.0,897.0,74.3
486,University of Hawaii at Manoa,USA,2020,137,366.0,1001.0,270.0,459.0,74.3
487,Polytechnic University of Valencia,Spain,2020,16,526.0,1001.0,270.0,454.0,74.3
488,University of Tromsø – The Arctic University of Norway,Norway,2020,4,526.0,1001.0,270.0,456.0,74.3
489,Baylor University,USA,2020,138,526.0,367.0,270.0,475.0,74.3
490,École normale supérieure de Lyon,France,2020,24,383.0,1001.0,263.0,476.0,74.3
491,Oklahoma State University,USA,2020,139,526.0,491.0,270.0,473.0,74.3
492,Federal University of Minas Gerais,Brazil,2020,6,526.0,600.0,270.0,466.0,74.3
493,Chulalongkorn University,Thailand,2020,1,526.0,117.0,270.0,568.0,74.2
494,Boston College,USA,2020,140,526.0,157.0,270.0,539.0,74.2
495,Rush University,USA,2020,141,526.0,1001.0,270.0,463.0,74.2
496,Shenzhen University,China,2020,49,526.0,797.0,270.0,465.0,74.2
497,University of Ferrara,Italy,2020,24,526.0,1001.0,270.0,464.0,74.2
498,"Royal Holloway, University of London",United Kingdom,2020,37,393.0,921.0,213.0,541.0,74.2
499,University of Canterbury,New Zealand,2020,3,336.0,384.0,230.0,550.0,74.2
500,Leibniz University Hannover,Germany,2020,36,526.0,907.0,270.0,468.0,74.2
501,University of Modena and Reggio Emilia,Italy,2020,25,526.0,992.0,270.0,467.0,74.2
502,Nanjing University of Aeronautics and Astronautics,China,2020,50,526.0,1001.0,270.0,469.0,74.1
503,West Virginia University,USA,2020,142,526.0,348.0,270.0,494.0,74.1
504,TU Dortmund,Germany,2020,37,526.0,1001.0,270.0,470.0,74.1
505,Nanjing Agricultural University,China,2020,51,526.0,1001.0,270.0,472.0,74.1
506,University of Surrey,United Kingdom,2020,38,403.0,443.0,270.0,489.0,74.1
507,Nanjing University of Science and Technology,China,2020,52,526.0,685.0,270.0,477.0,74.1
508,Bar-Ilan University,Israel,2020,6,526.0,827.0,270.0,478.0,74.1
509,University College Cork,Ireland,2020,3,526.0,888.0,270.0,480.0,74.1
510,La Trobe University,Australia,2020,19,526.0,1001.0,270.0,479.0,74.1
511,Georgia State University,USA,2020,143,526.0,670.0,270.0,490.0,74.1
512,Beijing University of Chemical Technology,China,2020,53,526.0,1001.0,270.0,481.0,74.0
513,National Yang-Ming University,Taiwan,2020,5,526.0,1001.0,270.0,484.0,74.0
514,Western Sydney University,Australia,2020,20,526.0,1001.0,270.0,485.0,74.0
515,University of Verona,Italy,2020,26,526.0,1001.0,270.0,486.0,74.0
516,University of Tartu,Estonia,2020,1,455.0,1001.0,270.0,488.0,74.0
517,University of Zagreb,Croatia,2020,1,526.0,1001.0,270.0,487.0,74.0
518,Nanjing Medical University,China,2020,54,526.0,1001.0,270.0,491.0,74.0
519,University of Potsdam,Germany,2020,38,526.0,1001.0,270.0,492.0,74.0
520,NOVA University of Lisbon,Portugal,2020,4,526.0,1001.0,270.0,493.0,74.0
521,University of South Australia,Australia,2020,21,526.0,447.0,270.0,511.0,74.0
522,Medical University of Innsbruck,Austria,2020,5,526.0,1001.0,270.0,495.0,73.9
523,Bocconi University,Italy,2020,27,526.0,46.0,256.0,1001.0,73.9
524,"Institute of Cancer Research, University of London",United Kingdom,2020,39,187.0,1001.0,270.0,513.0,73.9
525,University of Bremen,Germany,2020,39,526.0,1001.0,270.0,496.0,73.9
526,San Diego State University,USA,2020,144,321.0,471.0,270.0,515.0,73.9
527,Carleton University,Canada,2020,20,526.0,1001.0,270.0,498.0,73.9
528,Huazhong Agricultural University,China,2020,55,526.0,1001.0,270.0,497.0,73.9
529,Novosibirsk State University,Russia,2020,5,401.0,1001.0,270.0,499.0,73.9
530,Rensselaer Polytechnic Institute,USA,2020,145,416.0,162.0,270.0,585.0,73.9
531,Xidian University,China,2020,56,359.0,1001.0,270.0,504.0,73.8
532,University of Nantes,France,2020,25,526.0,1001.0,270.0,500.0,73.8
533,Mayo Clinic College of Medicine and Science,USA,2020,146,526.0,1001.0,270.0,501.0,73.8
534,Polytechnic University of Madrid,Spain,2020,17,478.0,671.0,270.0,508.0,73.8
535,Medical University of Graz,Austria,2020,6,526.0,1001.0,270.0,502.0,73.8
536,Chiba University,Japan,2020,16,526.0,1001.0,270.0,503.0,73.8
537,Ewha Womans University,South Korea,2020,13,526.0,1001.0,270.0,505.0,73.8
538,University of Graz,Austria,2020,7,375.0,1001.0,157.0,659.0,73.8
539,Institut Agro,France,2020,26,526.0,1001.0,270.0,506.0,73.8
540,Saint Petersburg University,Russia,2020,6,155.0,458.0,270.0,548.0,73.8
541,Flinders University,Australia,2020,22,461.0,1001.0,270.0,507.0,73.8
542,University of Arkansas - Fayetteville,USA,2020,147,271.0,389.0,270.0,534.0,73.7
543,University of Tehran,Iran,2020,2,422.0,1001.0,270.0,509.0,73.7
544,University of Delhi,India,2020,3,521.0,143.0,270.0,602.0,73.7
545,Auburn University,USA,2020,148,526.0,241.0,270.0,553.0,73.7
546,University of Iceland,Iceland,2020,1,526.0,1001.0,270.0,514.0,73.7
547,RMIT University,Australia,2020,23,526.0,991.0,270.0,517.0,73.7
548,Illinois Institute of Technology,USA,2020,149,66.0,149.0,270.0,797.0,73.7
549,National Central University,Taiwan,2020,6,526.0,1001.0,270.0,516.0,73.7
550,Tata Institute of Fundamental Research,India,2020,4,526.0,1001.0,270.0,518.0,73.7
551,"China Medical University, Taiwan",Taiwan,2020,7,526.0,1001.0,270.0,519.0,73.7
552,Institute for Theoretical and Experimental Physics,Russia,2020,7,526.0,1001.0,270.0,520.0,73.6
553,Clemson University,USA,2020,150,526.0,934.0,270.0,523.0,73.6
554,Ulsan National Institute of Science and Technology,South Korea,2020,14,526.0,1001.0,270.0,521.0,73.6
555,Wuhan University of Technology,China,2020,57,526.0,982.0,270.0,525.0,73.6
556,Northwest A&F University,China,2020,58,526.0,1001.0,270.0,522.0,73.6
557,College of William & Mary,USA,2020,151,526.0,94.0,270.0,706.0,73.6
558,Cairo University,Egypt,2020,1,526.0,1001.0,270.0,524.0,73.6
559,University of Sherbrooke,Canada,2020,21,526.0,977.0,270.0,529.0,73.6
560,Chang Gung University,Taiwan,2020,8,526.0,1001.0,270.0,526.0,73.6
561,Mahidol University,Thailand,2020,2,526.0,1001.0,270.0,527.0,73.6
562,University of Jyväskylä,Finland,2020,7,526.0,1001.0,270.0,528.0,73.5
563,Swarthmore College,USA,2020,152,19.0,230.0,270.0,1001.0,73.5
564,National Technical University of Athens,Greece,2020,3,470.0,756.0,270.0,531.0,73.5
565,University of Wisconsin–Milwaukee,USA,2020,153,283.0,451.0,270.0,545.0,73.5
566,University of Texas at Arlington,USA,2020,154,526.0,927.0,270.0,530.0,73.5
567,Brunel University London,United Kingdom,2020,40,526.0,495.0,270.0,540.0,73.5
568,University of Burgundy,France,2020,27,161.0,1001.0,270.0,551.0,73.5
569,"Northeastern University, China",China,2020,59,526.0,439.0,270.0,544.0,73.5
570,University of Palermo,Italy,2020,28,526.0,1001.0,270.0,532.0,73.5
571,Middle East Technical University,Turkey,2020,1,526.0,315.0,270.0,561.0,73.5
572,Indian Institute of Technology Madras,India,2020,5,526.0,185.0,270.0,615.0,73.5
573,Palacký University Olomouc,Czech Republic,2020,2,526.0,1001.0,270.0,535.0,73.4
574,Brigham Young University,USA,2020,155,318.0,922.0,270.0,543.0,73.4
575,Haverford College,USA,2020,156,18.0,1001.0,270.0,1001.0,73.4
576,Swansea University,United Kingdom,2020,41,526.0,1001.0,270.0,537.0,73.4
577,Masaryk University,Czech Republic,2020,3,526.0,1001.0,270.0,536.0,73.4
578,University of Pretoria,South Africa,2020,5,526.0,771.0,270.0,542.0,73.4
579,University of Nebraska Medical Center,USA,2020,157,526.0,1001.0,270.0,538.0,73.4
580,Moscow Institute of Physics and Technology,Russia,2020,8,158.0,542.0,264.0,611.0,73.4
581,Fuzhou University,China,2020,60,526.0,724.0,270.0,547.0,73.4
582,University of St.Gallen,Switzerland,2020,9,526.0,30.0,270.0,1001.0,73.4
583,Cold Spring Harbor Laboratory,USA,2020,158,526.0,1001.0,88.0,831.0,73.3
584,Indian Institute of Technology Delhi,India,2020,6,526.0,122.0,270.0,678.0,73.3
585,Indian Institute of Technology Bombay,India,2020,7,526.0,477.0,270.0,563.0,73.3
586,Concordia University,Canada,2020,22,525.0,307.0,270.0,589.0,73.3
587,University of Minho,Portugal,2020,5,526.0,1001.0,270.0,549.0,73.3
588,Eötvös Loránd University,Hungary,2020,1,245.0,1001.0,270.0,559.0,73.3
589,Sciences Po,France,2020,28,526.0,60.0,61.0,1001.0,73.3
590,Polytechnic University of Turin,Italy,2020,29,526.0,815.0,270.0,555.0,73.3
591,University of Aveiro,Portugal,2020,6,526.0,1001.0,270.0,552.0,73.3
592,Toulouse INP,France,2020,29,526.0,245.0,270.0,607.0,73.3
593,University of Udine,Italy,2020,30,526.0,1001.0,270.0,554.0,73.3
594,University of Salerno,Italy,2020,31,526.0,1001.0,270.0,556.0,73.2
595,Federal University of São Paulo,Brazil,2020,7,526.0,1001.0,270.0,557.0,73.2
596,"St George's, University of London",United Kingdom,2020,42,526.0,1001.0,270.0,558.0,73.2
597,Bielefeld University,Germany,2020,40,526.0,1001.0,270.0,560.0,73.2
598,Cinvestav,Mexico,2020,2,526.0,1001.0,270.0,562.0,73.2
599,University of Eastern Piedmont,Italy,2020,32,526.0,1001.0,270.0,564.0,73.2
600,University of Plymouth,United Kingdom,2020,43,526.0,1001.0,270.0,565.0,73.2
601,China University of Petroleum,China,2020,61,526.0,625.0,270.0,578.0,73.2
602,University of Cagliari,Italy,2020,33,526.0,1001.0,270.0,566.0,73.2
603,Southwest University,China,2020,62,481.0,1001.0,270.0,567.0,73.2
604,Institut national des sciences appliquées de Lyon,France,2020,30,526.0,1001.0,270.0,569.0,73.2
605,Utah State University,USA,2020,159,351.0,846.0,270.0,576.0,73.1
606,University of Brescia,Italy,2020,34,526.0,1001.0,270.0,570.0,73.1
607,Comenius University in Bratislava,Slovak Republic,2020,1,526.0,1001.0,270.0,571.0,73.1
608,Sharif University of Technology,Iran,2020,3,399.0,1001.0,270.0,573.0,73.1
609,Czech Technical University in Prague,Czech Republic,2020,4,398.0,1001.0,270.0,574.0,73.1
610,Second Military Medical University,China,2020,63,526.0,1001.0,270.0,572.0,73.1
611,Jinan University,China,2020,64,526.0,615.0,270.0,587.0,73.1
612,Nanjing Tech University,China,2020,65,526.0,1001.0,270.0,575.0,73.1
613,University of Québec at Montreal,Canada,2020,23,526.0,937.0,270.0,579.0,73.1
614,Catholic University of Korea,South Korea,2020,15,526.0,1001.0,270.0,577.0,73.1
615,Tilburg University,Netherlands,2020,13,526.0,363.0,270.0,601.0,73.1
616,University of Bayreuth,Germany,2020,41,526.0,1001.0,270.0,580.0,73.0
617,Jeonbuk National University,South Korea,2020,16,526.0,1001.0,270.0,582.0,73.0
618,Saarland University,Germany,2020,42,526.0,463.0,270.0,597.0,73.0
619,National University of La Plata,Argentina,2020,2,526.0,1001.0,270.0,583.0,73.0
620,University of Konstanz,Germany,2020,43,526.0,1001.0,270.0,584.0,73.0
621,Central China Normal University,China,2020,66,526.0,1001.0,270.0,586.0,73.0
622,"National University of Ireland, Galway",Ireland,2020,4,263.0,1001.0,270.0,596.0,73.0
623,University of La Laguna,Spain,2020,18,526.0,1001.0,270.0,590.0,73.0
624,AGH University of Science and Technology,Poland,2020,3,526.0,841.0,270.0,591.0,73.0
625,Memorial University of Newfoundland,Canada,2020,24,526.0,749.0,270.0,595.0,73.0
626,University of New Hampshire,USA,2020,160,526.0,581.0,270.0,600.0,73.0
627,Konkuk University,South Korea,2020,17,526.0,987.0,270.0,594.0,73.0
628,Rio de Janeiro State University,Brazil,2020,8,526.0,1001.0,270.0,592.0,72.9
629,Tehran University of Medical Sciences,Iran,2020,4,526.0,1001.0,270.0,593.0,72.9
630,Binghamton University,USA,2020,161,302.0,374.0,153.0,837.0,72.9
631,Jiangnan University,China,2020,67,526.0,1001.0,270.0,598.0,72.9
632,Nanjing University of Information Science and Technology,China,2020,68,526.0,1001.0,270.0,599.0,72.9
633,University of Wyoming,USA,2020,162,526.0,684.0,270.0,609.0,72.9
634,L.D. Landau Institute for Theoretical Physics of the Russian Academy of Sciences,Russia,2020,9,26.0,1001.0,198.0,1001.0,72.9
635,National Polytechnic Institute,Mexico,2020,3,526.0,1001.0,270.0,603.0,72.9
636,Hacettepe University,Turkey,2020,2,526.0,1001.0,270.0,604.0,72.9
637,National Research Nuclear University MEPhI,Russia,2020,10,507.0,1001.0,270.0,605.0,72.9
638,Ocean University of China,China,2020,69,526.0,1001.0,270.0,606.0,72.9
639,Jiangsu University,China,2020,70,526.0,1001.0,270.0,608.0,72.8
640,Loyola University Chicago,USA,2020,163,354.0,952.0,270.0,614.0,72.8
641,University of Texas Medical Branch,USA,2020,164,526.0,1001.0,270.0,610.0,72.8
642,University of Cantabria,Spain,2020,19,526.0,1001.0,270.0,612.0,72.8
643,Tokyo Medical and Dental University,Japan,2020,17,526.0,1001.0,270.0,613.0,72.8
644,Istanbul University,Turkey,2020,3,488.0,1001.0,270.0,616.0,72.8
645,Boğaziçi University,Turkey,2020,4,526.0,686.0,270.0,624.0,72.8
646,University of Haifa,Israel,2020,7,526.0,1001.0,270.0,618.0,72.8
647,Massey University,New Zealand,2020,4,526.0,949.0,270.0,620.0,72.8
648,Beijing Jiaotong University,China,2020,71,526.0,1001.0,270.0,617.0,72.8
649,University of Oklahoma Health Sciences Center,USA,2020,165,526.0,1001.0,270.0,619.0,72.8
650,Shinshu University,Japan,2020,18,526.0,1001.0,270.0,621.0,72.8
651,Kanazawa University,Japan,2020,19,526.0,627.0,270.0,634.0,72.7
652,North China Electric Power University,China,2020,72,526.0,305.0,270.0,655.0,72.7
653,University of Texas at San Antonio,USA,2020,166,526.0,1001.0,270.0,622.0,72.7
654,University of Campania Luigi Vanvitelli,Italy,2020,35,526.0,1001.0,270.0,623.0,72.7
655,Chung-Ang University,South Korea,2020,18,526.0,1001.0,270.0,627.0,72.7
656,Swinburne University of Technology,Australia,2020,24,526.0,1001.0,270.0,625.0,72.7
657,Southern Medical University,China,2020,73,526.0,1001.0,270.0,626.0,72.7
658,Loughborough University,United Kingdom,2020,44,526.0,1001.0,269.0,640.0,72.7
659,Ankara University,Turkey,2020,5,526.0,704.0,270.0,635.0,72.7
660,Chungnam National University,South Korea,2020,19,526.0,1001.0,270.0,628.0,72.7
661,University of Kent,United Kingdom,2020,45,526.0,825.0,270.0,632.0,72.7
662,National Chung Hsing University,Taiwan,2020,9,526.0,252.0,270.0,679.0,72.7
663,"University of Nevada, Reno",USA,2020,167,526.0,1001.0,270.0,631.0,72.6
664,University of Crete,Greece,2020,4,526.0,1001.0,270.0,629.0,72.6
665,University of Ioannina,Greece,2020,5,526.0,1001.0,270.0,630.0,72.6
666,Semmelweis University,Hungary,2020,2,526.0,1001.0,270.0,633.0,72.6
667,University of Szeged,Hungary,2020,3,526.0,1001.0,194.0,753.0,72.6
668,University of Greifswald,Germany,2020,44,526.0,1001.0,248.0,687.0,72.6
669,Courtauld Institute of Art,United Kingdom,2020,46,15.0,1001.0,270.0,1001.0,72.6
670,University of Málaga,Spain,2020,20,526.0,1001.0,270.0,636.0,72.6
671,University of Fribourg,Switzerland,2020,10,526.0,334.0,270.0,671.0,72.6
672,University of Salamanca,Spain,2020,21,526.0,933.0,270.0,639.0,72.6
673,Renmin University of China,China,2020,74,526.0,119.0,270.0,791.0,72.6
674,University of Calabria,Italy,2020,36,526.0,1001.0,270.0,637.0,72.6
675,University of Arkansas for Medical Sciences,USA,2020,168,526.0,1001.0,270.0,638.0,72.5
676,Tokyo Metropolitan University,Japan,2020,20,194.0,1001.0,270.0,662.0,72.5
677,Inha University,South Korea,2020,20,526.0,697.0,270.0,649.0,72.5
678,Istanbul Technical University,Turkey,2020,6,526.0,796.0,270.0,645.0,72.5
679,University of Alaska Fairbanks,USA,2020,169,437.0,762.0,270.0,648.0,72.5
680,University of Missouri-Kansas City,USA,2020,170,467.0,554.0,270.0,654.0,72.5
681,"Birkbeck, University of London",United Kingdom,2020,47,237.0,1001.0,170.0,842.0,72.5
682,Nanjing Normal University,China,2020,75,526.0,1001.0,270.0,644.0,72.5
683,Otto von Guericke University Magdeburg,Germany,2020,45,526.0,1001.0,270.0,641.0,72.5
684,University of Debrecen,Hungary,2020,4,526.0,1001.0,270.0,642.0,72.5
